ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
trv1_0070,Li2Zr1Br1.5Cl4.5,,Li2 Zr1 Br1.5 Cl4.5,0.00021,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=1.5; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0071,Li2Zr(BrCl2)2,,Li2 Zr1 Br2 Cl4,0.00018,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；Br系列最低值; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0072,Li5.5P1S4.5Cl1.5,,Li5.5 P1 S4.5 Cl1.5,0.0078,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/database/obelix/processed/all-v1.csv,,,,纯相Argyrodite基准; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0073,Li5.55Si0.05P0.95S4.4Cl1.5O0.1,,Li5.55 Si0.05 P0.95 S4.4 Cl1.5 O0.1,0.0076,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/database/obelix/processed/all-v1.csv,,,,由图估算；纯相; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0074,Li5.7Si0.2P0.8S4.1Cl1.5O0.4,,Li5.7 Si0.2 P0.8 S4.1 Cl1.5 O0.4,0.00203,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/database/obelix/processed/all-v1.csv,,,,出现SiO2与LiCl杂相; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0075,Li3Y(BrCl)3,,Li3 Y1 Br3 Cl3,0.00208,,,,,,,,,,,halide,10.1016/s1003-6326(25)66819-1,1,data/database/obelix/processed/all-v1.csv,,,,本文最优；双卤素协同效应；单斜相; synthesis_method=湿化学法（450°C烧结6 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0076,Li3YBr6,,Li3 Y1 Br6,0.0011,,,,,,,,,,,halide,10.1016/s1003-6326(25)66819-1,1,data/database/obelix/processed/all-v1.csv,,,,估算范围; synthesis_method=湿化学法（450°C烧结6 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0077,Li1.1Nb1Cl3.9O1.1,,Li1.1 Nb1 Cl3.9 O1.1,0.0029,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,富Li/O；含5.3 wt% LiCl杂质; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0078,LiNbCl4O,,Li1 Nb1 Cl4 O1,0.005,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,正文另记为5.1e-3 S/cm；含少于1 wt% LiCl; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0079,Li0.95Nb1Cl4.05O0.95,,Li0.95 Nb1 Cl4.05 O0.95,0.0094,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,系列最高电导率; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0080,Li0.9Nb1Cl4.1O0.9,,Li0.9 Nb1 Cl4.1 O0.9,0.0031,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0081,Li0.85Nb1Cl4.15O0.85,,Li0.85 Nb1 Cl4.15 O0.85,0.0028,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0082,Li0.8Nb1Cl4.2O0.8,,Li0.8 Nb1 Cl4.2 O0.8,0.0017,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,系列最低电导率; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0084,Li1.9Zr0.9Sb0.1Cl5.5O0.25,,Li1.9 Zr0.9 Sb0.1 Cl5.5 O0.25,0.000263,,,,,,,,,,,oxyhalide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,x=0.05；I相与II相共存; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0085,Li1.8Zr0.8Sb0.2Cl5O0.5,,Li1.8 Zr0.8 Sb0.2 Cl5 O0.5,0.000347,,,,,,,,,,,oxyhalide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,x=0.10；I相与II相共存; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0086,Li1.75Zr0.75Sb0.25Cl4.75O0.625,,Li1.75 Zr0.75 Sb0.25 Cl4.75 O0.625,0.00042,,,,,,,,,,,oxyhalide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,系列最高电导率；单斜相为主; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0087,Li1.7Zr0.7Sb0.3Cl4.5O0.75,,Li1.7 Zr0.7 Sb0.3 Cl4.5 O0.75,0.000363,,,,,,,,,,,oxyhalide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,x=0.15；纯II相; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0088,Li1.6Zr0.6Sb0.4Cl4O1,,Li1.6 Zr0.6 Sb0.4 Cl4 O1,6.5e-05,,,,,,,,,,,oxyhalide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,x=0.20；过量掺杂导致电导率下降; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0089,Li3InCl6,,Li3 In1 Cl6,0.0013,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,未取代基准；三个取代系列共用基准，已合并; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0090,Li3In1Br0.2Cl5.8,,Li3 In1 Br0.2 Cl5.8,0.0009,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.2; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0091,Li3In1Br0.4Cl5.6,,Li3 In1 Br0.4 Cl5.6,0.00075,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.4; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0092,Li3In1Br0.6Cl5.4,,Li3 In1 Br0.6 Cl5.4,0.0004,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.6；Br固溶极限; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0093,Li3In1Br0.8Cl5.2,,Li3 In1 Br0.8 Cl5.2,0.00028,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.8；接近杂相区; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0094,Li3InBrCl5,,Li3 In1 Br1 Cl5,3e-05,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=1.0；杂相主导; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0095,Li3In1Br1.2Cl4.8,,Li3 In1 Br1.2 Cl4.8,1.5e-07,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=1.2；原值为1.5e-4 mS/cm；杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0096,Li3In1Cl5.8F0.2,,Li3 In1 Cl5.8 F0.2,0.00095,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.2; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0097,Li3In1Cl5.6F0.4,,Li3 In1 Cl5.6 F0.4,0.0008,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.4; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0098,Li3In1Cl5.4F0.6,,Li3 In1 Cl5.4 F0.6,0.0006,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.6; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0099,Li3In1Cl5.2F0.8,,Li3 In1 Cl5.2 F0.8,0.0005,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.8；F单相固溶极限; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0100,Li3InCl5F,,Li3 In1 Cl5 F1,0.00045,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=1.0；纯相或微量杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0101,Li3In1Cl4.8F1.2,,Li3 In1 Cl4.8 F1.2,0.00035,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=1.2；出现InF3杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0102,Li3In1I0.1Cl5.9,,Li3 In1 I0.1 Cl5.9,0.0003,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.1；生成LiInI4杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0103,Li3In1I0.2Cl5.8,,Li3 In1 I0.2 Cl5.8,0.0002,,,,,,,,,,,halide,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.2；生成LiInI4杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,
trv1_0105,Li1.625Zr0.625Al0.375Cl5.25,,Li1.625 Zr0.625 Al0.375 Cl5.25,0.000981,,,,,,,,,,,halide,10.1021/acsnano.4c16514,1,data/database/obelix/processed/all-v1.csv,,,,由30°C按Ea=0.30 eV外推至27°C; synthesis_method=机械化学球磨; measured_temperature=27（外推）; amorphous=unknow; source_year=2025,,,,,
trv1_0114,Li0.388La0.475Ta0.238Cl3,,Li0.388 La0.475 Ta0.238 Cl3,0.00156,,,,,,,,,,,halide,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；未掺杂基准; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0115,Li0.488La0.475Ta0.238Cl2.9O0.1,,Li0.488 La0.475 Ta0.238 Cl2.9 O0.1,0.0017,,,,,,,,,,,oxyhalide,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；x=0.10; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0116,Li0.538La0.475Ta0.238Cl2.85O0.15,,Li0.538 La0.475 Ta0.238 Cl2.85 O0.15,0.00188,,,,,,,,,,,oxyhalide,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；最优掺杂; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0117,Li0.588La0.475Ta0.238Cl2.8O0.2,,Li0.588 La0.475 Ta0.238 Cl2.8 O0.2,0.00162,,,,,,,,,,,oxyhalide,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；x=0.20; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0118,Li0.688La0.475Ta0.238Cl2.7O0.3,,Li0.688 La0.475 Ta0.238 Cl2.7 O0.3,0.00079,,,,,,,,,,,oxyhalide,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；x=0.30; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0119,Li3InCl6,,Li3 In1 Cl6,0.00186,,,,,,,,,,,halide,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,纯相基准；另有外推27°C值2.03e-3 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0120,Li3.25In1Cl5.75O0.25,,Li3.25 In1 Cl5.75 O0.25,0.00091,,,,,,,,,,,oxyhalide,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,仅掺O；另有外推27°C值1.00e-3 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0121,Li3Zr0.25In0.75Cl5.75O0.25,,Li3 Zr0.25 In0.75 Cl5.75 O0.25,0.00105,,,,,,,,,,,oxyhalide,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,共掺杂最优；正文另记1.12e-3 S/cm；外推27°C值1.15e-3 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0122,Li2.75Zr0.5In0.5Cl5.75O0.25,,Li2.75 Zr0.5 In0.5 Cl5.75 O0.25,0.00066,,,,,,,,,,,oxyhalide,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,另有外推27°C值7.2e-4 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0123,Li2.5Zr0.75In0.25Cl5.75O0.25,,Li2.5 Zr0.75 In0.25 Cl5.75 O0.25,0.00048,,,,,,,,,,,oxyhalide,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,部分非晶化；出现ZrO2杂相；外推27°C值5.3e-4 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=是; source_year=2025,,,,,
trv1_0124,LiTaCl4O,,Li1 Ta1 Cl4 O1,0.01,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,LTOC基准；由图估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0125,Li1Ta1S0.17Cl4O0.83,,Li1 Ta1 S0.17 Cl4 O0.83,0.007,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.17；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0126,Li1Ta1S0.2Cl4O0.8,,Li1 Ta1 S0.2 Cl4 O0.8,0.006,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.20；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0127,Li1Ta1S0.25Cl4O0.75,,Li1 Ta1 S0.25 Cl4 O0.75,0.005,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.25；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0128,Li1Ta1S0.33Cl4O0.67,,Li1 Ta1 S0.33 Cl4 O0.67,0.0035,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.33；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0129,Li1Ta1S0.5Cl4O0.5,,Li1 Ta1 S0.5 Cl4 O0.5,0.00189,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,LTOSC-1；最低活化能; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0130,Li1Ta1S0.66Cl4O0.34,,Li1 Ta1 S0.66 Cl4 O0.34,0.0012,,,,,,,,,,,oxyhalide,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.66；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
trv1_0131,Li3Zr1Cl4O1.5,,Li3 Zr1 Cl4 O1.5,0.0008,,,,,,,,,,,oxyhalide,10.1021/acs.energyfuels.6c01704,1,data/database/obelix/processed/all-v1.csv,,,,x=0；由Figure 1d估算; synthesis_method=unknow; measured_temperature=25; amorphous=是; source_year=2026,,,,,
trv1_0132,Li2.975Zr1Br0.025Cl4O1.475,,Li2.975 Zr1 Br0.025 Cl4 O1.475,0.0034,,,,,,,,,,,oxyhalide,10.1021/acs.energyfuels.6c01704,1,data/database/obelix/processed/all-v1.csv,,,,x=0.025；最优组分; synthesis_method=unknow; measured_temperature=25; amorphous=是; source_year=2026,,,,,
trv1_0133,Li2.95Zr1Br0.05Cl4O1.45,,Li2.95 Zr1 Br0.05 Cl4 O1.45,0.0022,,,,,,,,,,,oxyhalide,10.1021/acs.energyfuels.6c01704,1,data/database/obelix/processed/all-v1.csv,,,,x=0.05；由Figure 1d估算; synthesis_method=unknow; measured_temperature=25; amorphous=是; source_year=2026,,,,,
trv1_0134,Li2.9Zr1Br0.1Cl4O1.4,,Li2.9 Zr1 Br0.1 Cl4 O1.4,0.0012,,,,,,,,,,,oxyhalide,10.1021/acs.energyfuels.6c01704,1,data/database/obelix/processed/all-v1.csv,,,,x=0.10；由Figure 1d估算; synthesis_method=unknow; measured_temperature=25; amorphous=是; source_year=2026,,,,,
trv1_0135,Li2.85Zr1Br0.15Cl4O1.35,,Li2.85 Zr1 Br0.15 Cl4 O1.35,0.0007,,,,,,,,,,,oxyhalide,10.1021/acs.energyfuels.6c01704,1,data/database/obelix/processed/all-v1.csv,,,,x=0.15；由Figure 1d估算; synthesis_method=unknow; measured_temperature=25; amorphous=是; source_year=2026,,,,,
trv1_0137,Li2.2Mg0.1Zr0.9Cl6,,Li2.2 Mg0.1 Zr0.9 Cl6,0.00109,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,主值为σbulk; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0138,Li2.2Zr0.9Zn0.1Cl6,,Li2.2 Zr0.9 Zn0.1 Cl6,0.00048,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,主值为σbulk; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0139,Li2.25Zr0.75Fe0.25Cl6,,Li2.25 Zr0.75 Fe0.25 Cl6,0.00124,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,主值为σbulk最高体相电导率; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0140,Li2.25Zr0.75Ga0.25Cl6,,Li2.25 Zr0.75 Ga0.25 Cl6,0.00029,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,主值为σbulk; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0141,Li2.1Mg0.05Zr0.95Cl6,,Li2.1 Mg0.05 Zr0.95 Cl6,0.0005,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；低掺杂量; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0142,Li2.3Mg0.15Zr0.85Cl6,,Li2.3 Mg0.15 Zr0.85 Cl6,0.0006,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0143,Li2.1Zr0.95Zn0.05Cl6,,Li2.1 Zr0.95 Zn0.05 Cl6,0.0002,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；低掺杂量; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0144,Li2.3Zr0.85Zn0.15Cl6,,Li2.3 Zr0.85 Zn0.15 Cl6,0.0003,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；出现单斜相; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0145,Li2.1Zr0.9Fe0.1Cl6,,Li2.1 Zr0.9 Fe0.1 Cl6,0.0005,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；低掺杂量; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0146,Li2.2Zr0.8Fe0.2Cl6,,Li2.2 Zr0.8 Fe0.2 Cl6,0.0009,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；接近最优; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0147,Li2.3Zr0.7Fe0.3Cl6,,Li2.3 Zr0.7 Fe0.3 Cl6,0.0008,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；开始出现二次相; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
trv1_0148,Li2.1Zr0.9Ga0.1Cl6,,Li2.1 Zr0.9 Ga0.1 Cl6,0.00015,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,仅有σbulk；低掺杂量; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2026,,,,,
zec,Li2Zr0.8Al0.2Cl3.8O1,,Li2 Zr0.8 Al0.2 Cl3.8 O1,0.00198,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.98 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
tsw,Li2Zr0.75Al0.25Cl3.75O1,,Li2 Zr0.75 Al0.25 Cl3.75 O1,0.00201,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 2.01 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
wnt,Li2Zr0.7Al0.3Cl3.7O1,,Li2 Zr0.7 Al0.3 Cl3.7 O1,0.00174,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.74 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
odf,Li2Zr0.6Al0.4Cl3.6O1,,Li2 Zr0.6 Al0.4 Cl3.6 O1,0.00122,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.22 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
nsm,Li2Zr0.5Al0.5Cl3.5O1,,Li2 Zr0.5 Al0.5 Cl3.5 O1,0.000846,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 0.846 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
tlx,Li2.4Zr0.8Al0.2Cl3.8O1.2,,Li2.4 Zr0.8 Al0.2 Cl3.8 O1.2,0.0021,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 2.1 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
btq,Li2.4Zr0.75Al0.25Cl3.75O1.2,,Li2.4 Zr0.75 Al0.25 Cl3.75 O1.2,0.00254,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 2.54 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
xhm,Li2.4Zr0.7Al0.3Cl3.7O1.2,,Li2.4 Zr0.7 Al0.3 Cl3.7 O1.2,0.00224,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 2.24 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
gmh,Li2.4Zr0.6Al0.4Cl3.6O1.2,,Li2.4 Zr0.6 Al0.4 Cl3.6 O1.2,0.00134,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.34 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,
