ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
caltech_icsd_257190,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.0051,,,,,,,,,,,unknown,10.1016/j.ssi.2012.03.045,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,257190,,,conflicting formula: log10 conductivity span 4.076 > 1; kept highest conductivity row liverpool_26_0020
caltech_icsd_259164,Li5La3Ta2O12,,Li5 La3 Ta2 O12,1.59e-05,,,,,,,,,,,unknown,10.1021/acs.inorgchem.7b00816,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259164,,,conflicting formula: log10 conductivity span 1.138 > 1; kept highest conductivity row caltech_icsd_259001
caltech_icsd_259202,Li6PS5Br,,Li6 P1 S5 Br1,0.00115,,,,,,,,,,,unknown,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259202,,,conflicting formula: log10 conductivity span 2.060 > 1; kept highest conductivity row caltech_icsd_267193
caltech_icsd_259204,Li6PS5I,,Li6 P1 S5 I1,1.3e-06,,,,,,,,,,,unknown,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259204,,,conflicting formula: log10 conductivity span 3.187 > 1; kept highest conductivity row liverpool_582_0479
caltech_icsd_259208,Li6PS5Br,,Li6 P1 S5 Br1,2.41e-05,,,,,,,,,,,unknown,10.1002/zaac.201100158,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259208,,,conflicting formula: log10 conductivity span 2.060 > 1; kept highest conductivity row caltech_icsd_267193
caltech_icsd_263764,Li1.5Al0.5Ge1.5P3O12,,Li1.5 Al0.5 Ge1.5 P3 O12,0.000286,,,,,,,,,,,unknown,10.1246/bcsj.65.2200,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,263764,,,conflicting formula: log10 conductivity span 1.521 > 1; kept highest conductivity row liverpool_892_0750
caltech_icsd_263767,LiGe2(PO4)3,,Li1 Ge2 P3 O12,3.33e-07,,,,,,,,,,,unknown,10.1149/1.2220723,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,263767,,,conflicting formula: log10 conductivity span 2.316 > 1; kept highest conductivity row liverpool_250_0209
caltech_icsd_403591,Li6PS5I,,Li6 P1 S5 I1,1.71e-06,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,403591,,,conflicting formula: log10 conductivity span 3.187 > 1; kept highest conductivity row liverpool_582_0479
caltech_icsd_418489,Li6PS5I,,Li6 P1 S5 I1,4.1e-07,,,,,,,,,,,unknown,10.1002/zaac.201100158,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,418489,,,conflicting formula: log10 conductivity span 3.187 > 1; kept highest conductivity row liverpool_582_0479
liverpool_5_0005,Li2HClO,,Li2 H1 Cl1 O1,7.11e-08,,,,,,,,,,,Anti-Perovskite,10.1002/aenm.201700971,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=5; measured_temperature_C=26; chemical_family=Oxides and Other Anions,,,,,,conflicting formula: log10 conductivity span 2.455 > 1; kept highest conductivity row trv1_0014
liverpool_17_0011,Li7La3Zr2O12,,Li7 La3 Zr2 O12,0.000511,,,,,,,,,,,Garnet,10.1002/anie.200701144,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=17; measured_temperature_C=24.85; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 2.543 > 1; kept highest conductivity row caltech_icsd_422259
liverpool_27_0021,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.00121,,,,,,,,,,,NASICON,10.1016/j.ssi.2016.07.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=27; measured_temperature_C=24.85; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 4.076 > 1; kept highest conductivity row liverpool_26_0020
liverpool_35_0026,LiTi2(PO4)3,,Li1 Ti2 P3 O12,3.83e-07,,,,,,,,,,,NASICON,10.1021/jp973296c,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=35; measured_temperature_C=24.85; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 2.274 > 1; kept highest conductivity row liverpool_313_0250
liverpool_98_0079,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,5.2e-07,,,,,,,,,,,NASICON,10.1007/s11581-007-0197-5,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=98; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 4.076 > 1; kept highest conductivity row liverpool_26_0020
liverpool_115_0095,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,5.8e-06,,,,,,,,,,,Perovskite,10.1016/j.jallcom.2009.07.091,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=115; measured_temperature_C=30; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 2.237 > 1; kept highest conductivity row caltech_icsd_165472
liverpool_158_0128,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,0.002,,,,,,,,,,,Glass,10.1016/j.jpowsour.2008.09.044,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=158; measured_temperature_C=25; chemical_family=Sulphides,,,,,,conflicting formula: log10 conductivity span 1.839 > 1; kept highest conductivity row liverpool_147_0119
liverpool_181_0150,Li1.4P0.6S2.2,,Li1.4 P0.6 S2.2,4.64e-05,,,,,,,,,,,Glass,10.1016/j.ssi.2006.07.017,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=181; measured_temperature_C=25; chemical_family=Sulphides,,,,,,conflicting formula: log10 conductivity span 1.839 > 1; kept highest conductivity row liverpool_147_0119
liverpool_239_0198,Li5La3Ta2O12,,Li5 La3 Ta2 O12,1.51e-06,,,,,,,,,,,Garnet,10.1016/j.ssi.2009.11.015,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=239; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 1.138 > 1; kept highest conductivity row caltech_icsd_259001
liverpool_249_0208,Li1.5Al0.5Ge1.5P3O12,,Li1.5 Al0.5 Ge1.5 P3 O12,0.000218,,,,,,,,,,,NASICON,10.1016/s0167-2738(97)00434-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=249; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 1.521 > 1; kept highest conductivity row liverpool_892_0750
liverpool_339_0273,Li1.3Hf1.7In0.3P3O12,,Li1.3 Hf1.7 In0.3 P3 O12,1e-05,,,,,,,,,,,NASICON,10.1016/0167-2738(86)90179-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=339; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 1.152 > 1; kept highest conductivity row liverpool_365_0295
liverpool_391_0321,LiZr2(PO4)3,,Li1 Zr2 P3 O12,5e-08,,,,,,,,,,,NASICON,10.1016/j.jpowsour.2013.03.175,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=391; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 3.519 > 1; kept highest conductivity row liverpool_387_0317
liverpool_441_0365,LiGe2(PO4)3,,Li1 Ge2 P3 O12,7.2e-07,,,,,,,,,,,NASICON,10.1021/jp9085602,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=441; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 2.316 > 1; kept highest conductivity row liverpool_250_0209
liverpool_451_0369,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.00216,,,,,,,,,,,NASICON,10.1149/1.2086597,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=451; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 4.076 > 1; kept highest conductivity row liverpool_26_0020
liverpool_496_0412,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.003,,,,,,,,,,,NASICON,10.1016/s0955-2219(99)00055-2,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=496; measured_temperature_C=25; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 4.076 > 1; kept highest conductivity row liverpool_26_0020
liverpool_534_0440,LiTi2(PO4)3,,Li1 Ti2 P3 O12,4e-07,,,,,,,,,,,NASICON,10.1016/0167-2738(94)90332-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=534; measured_temperature_C=30; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 2.274 > 1; kept highest conductivity row liverpool_313_0250
liverpool_535_0441,LiZr2(PO4)3,,Li1 Zr2 P3 O12,5e-08,,,,,,,,,,,NASICON,10.1016/0167-2738(94)90332-8,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=535; measured_temperature_C=30; chemical_family=Oxides,,,,,,conflicting formula: log10 conductivity span 3.519 > 1; kept highest conductivity row liverpool_387_0317
liverpool_561_0460,Li6PS5Br,,Li6 P1 S5 Br1,0.00019,,,,,,,,,,,Argyrodite,10.1021/acsaem.8b00280,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=561; measured_temperature_C=25; chemical_family=Sulphides and Other Anions,,,,,,conflicting formula: log10 conductivity span 2.060 > 1; kept highest conductivity row caltech_icsd_267193
