ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
v40,Li2.8Yb0.8Zr0.2Cl6,,Li2.8 Yb0.8 Zr0.2 Cl6,0.0011,,,,,,,,,,,halides,10.1021/acsami.1c13295,1,data/obelix/processed/all-v1.csv,,,,Curator row 40; Zr4+ doped; corrected DOI; original 1.1 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2021,,,,,
v39,Li2.7Yb0.7Zr0.3Cl6,,Li2.7 Yb0.7 Zr0.3 Cl6,0.0011,,,,,,,,,,,halides,10.1021/acsmaterialslett.1c00142,1,data/obelix/processed/all-v1.csv,,,,Curator row 39; orthorhombic; corrected DOI; original 1.1 mS/cm; synthesis_method=固相反应，350 °C 合成; measured_temperature=30; amorphous=否; source_year=2021,,,,,
v74,Li3YbCl6,,Li3 Yb1 Cl6,0.000106,,,,,,,,,,,halides,10.1021/acsmaterialslett.1c00142,1,data/obelix/processed/all-v1.csv,,,,Curator row 74; calcined at 350 C; trigonal; corrected DOI; original 0.106 mS/cm; synthesis_method=固相反应，350 °C 合成; measured_temperature=30; amorphous=否; source_year=2021,,,,,
v77,Li2.9Yb0.9Zr0.1Cl6,,Li2.9 Yb0.9 Zr0.1 Cl6,0.000063,,,,,,,,,,,halides,10.1021/acsmaterialslett.1c00142,1,data/obelix/processed/all-v1.csv,,,,Curator row 77; calcined at 650 C; orthorhombic; corrected DOI; original 0.063 mS/cm; synthesis_method=固相反应，350 °C 合成; measured_temperature=30; amorphous=否; source_year=2021,,,,,
trv1_0012,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,7e-3,,,,,,,,,,,sulfide,10.1039/d1ta06338c,1,data/obelix/processed/all-v1.csv,,,,LSnPS；实验值; synthesis_method=固相合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,
trv1_0013,Li9.42Si1.02P2.1S9.96O2.04,,Li9.42 Si1.02 P2.1 S9.96 O2.04,3.2e-4,,,,,,,,,,,sulfide,10.1039/d1ta06338c,1,data/obelix/processed/all-v1.csv,,,,LGPS型氧硫化物; synthesis_method=固相合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,
v43,Li3YBr6,,Li3 Y1 Br6,0.00109,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/obelix/processed/all-v1.csv,,,,Curator row 43; NH4Cl-assisted wet-chemical synthesis; monoclinic; original 1.09 mS/cm; synthesis_method=NH4Cl辅助湿化学合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,
v54,Li3InCl6,,Li3 In1 Cl6,0.0007,,,,,,,,,,,halides,10.1002/adfm.202108805,1,data/obelix/processed/all-v1.csv,,,,Curator row 54; mechanically milled and unannealed; original 0.7 mS/cm; synthesis_method=机械球磨（未退火）; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v30,Li2.73Ho1.09Cl6,,Li2.73 Ho1.09 Cl6,0.0013,,,,,,,,,,,halides,10.1002/aenm.202103921,1,data/obelix/processed/all-v1.csv,,,,Curator row 30; eutectic synthesis; orthorhombic; original 1.3 mS/cm; synthesis_method=共晶合成; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v44,Li2.25Zr0.75In0.25Cl6,,Li2.25 Zr0.75 In0.25 Cl6,0.00108,,,,,,,,,,,halides,10.1016/j.cclet.2021.12.048,1,data/obelix/processed/all-v1.csv,,,,Curator row 44; ball-milled; tabulated value; corrected DOI; original 1.08 mS/cm; synthesis_method=球磨; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v15,Li2.5Zr0.5In0.5Cl6,,Li2.5 Zr0.5 In0.5 Cl6,0.0018,,,,,,,,,,,halides,10.1016/j.cej.2022.135413,1,data/obelix/processed/all-v1.csv,,,,Curator row 15; ball-milled and annealed; monoclinic; original 1.8 mS/cm; synthesis_method=球磨 + 退火; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v18,Li2.556Yb0.492Zr0.492Cl6,,Li2.556 Yb0.492 Zr0.492 Cl6,0.00158,,,,,,,,,,,halides,10.1016/j.nanoen.2021.106674,1,data/obelix/processed/all-v1.csv,,,,Curator row 18; orthorhombic and annealed; corrected DOI; original 1.58 mS/cm; synthesis_method=退火; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v27,Li2.4Er0.4Zr0.6Cl6,,Li2.4 Er0.4 Zr0.6 Cl6,0.00138,,,,,,,,,,,halides,10.1021/acsami.1c25087,1,data/obelix/processed/all-v1.csv,,,,Curator row 27; ball-milled Zr-doped x=0.6 sample; distinct 2022 source; original 1.38 mS/cm; synthesis_method=球磨; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v37,Li2.6Er0.6Zr0.4Cl6,,Li2.6 Er0.6 Zr0.4 Cl6,0.00113,,,,,,,,,,,halides,10.1021/acsami.1c25087,1,data/obelix/processed/all-v1.csv,,,,Curator row 37; Zr4+ substituted; 4.21 V oxidative stability; original 1.13 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
v13,Li2Sc0.333333In0.333333Cl4,,Li2 Sc0.333333 In0.333333 Cl4,0.002,,,,,,,,,,,halides,10.1038/s41560-021-00952-0,1,data/obelix/processed/all-v1.csv,,,,Curator row 13; high-temperature solid-state synthesis; spinel phase; original 2.0 mS/cm; synthesis_method=高温固相合成; measured_temperature=RT; amorphous=否; source_year=2022,,,,,
trv1_0014,Li2HClO,,Li2 H1 Cl1 O1,1.93e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,室温为正交相与立方相混合相; synthesis_method=熔融-凝固法（350°C，6 min）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0015,Li2H1Br0.1Cl0.9O1,,Li2 H1 Br0.1 Cl0.9 O1,2.52e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,系列最高电导率；室温稳定立方相; synthesis_method=熔融-凝固法（350°C，6 min）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0016,Li2H1Br0.3Cl0.7O1,,Li2 H1 Br0.3 Cl0.7 O1,1.79e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,x=0.3；不确定度±1.2e-7 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0017,Li2H1Br0.5Cl0.5O1,,Li2 H1 Br0.5 Cl0.5 O1,1.54e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,x=0.5；不确定度±1.0e-7 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0018,Li2H1Br0.7Cl0.3O1,,Li2 H1 Br0.7 Cl0.3 O1,1.45e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,x=0.7；不确定度±9.0e-8 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0019,Li2H1Br0.9Cl0.1O1,,Li2 H1 Br0.9 Cl0.1 O1,1.23e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,x=0.9；不确定度±9.0e-8 S/cm; synthesis_method=熔融-凝固法（350°C，快冷）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0020,Li2HBrO,,Li2 H1 Br1 O1,1.29e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,立方相; synthesis_method=熔融-凝固法（350°C，6 min）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
trv1_0021,Li2HBrO,,Li2 H1 Br1 O1,1.99e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,慢冷样品；电导率提高约1.5倍; synthesis_method=熔融-凝固法+慢冷（1°C/min）; measured_temperature=25; amorphous=否; source_year=2022,,,,,
v01,LiTaCl4O,,Li1 Ta1 Cl4 O1,0.0124,,,,,,,,,,,halides,10.1002/anie.202217581,1,data/obelix/processed/all-v1.csv,,,,Curator row 1; ball-milled and annealed oxychloride; original 12.4 mS/cm; synthesis_method=球磨 + 退火; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
v02,LiNbCl4O,,Li1 Nb1 Cl4 O1,0.0104,,,,,,,,,,,halides,10.1002/anie.202217581,1,data/obelix/processed/all-v1.csv,,,,Curator row 2; ball-milled and annealed oxychloride; corrected from LLM value 10.7 to source value 10.4 mS/cm; synthesis_method=球磨 + 退火; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0023,Li3Y1Br1.6Cl4.4,,Li3 Y1 Br1.6 Cl4.4,1.06e-3,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,阴离子单掺杂最优值; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0024,Li3Y1Br1.8Cl4.2,,Li3 Y1 Br1.8 Cl4.2,9.74e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,过掺导致晶格应变增大; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0025,Li3Y(BrCl2)2,,Li3 Y1 Br2 Cl4,6.29e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,出现LiCl杂相; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0026,Li3Y0.85In0.15Cl6,,Li3 Y0.85 In0.15 Cl6,3.00e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,In掺杂最优值; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0027,Li3Y0.82Sc0.18Cl6,,Li3 Y0.82 Sc0.18 Cl6,2.75e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,Sc掺杂最优值; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0028,Li2.99Y0.99Zr0.01Cl6,,Li2.99 Y0.99 Zr0.01 Cl6,2.76e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,Zr掺杂最优值; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0029,Li2.99Y0.99Zr0.01Br1.6Cl4.4,,Li2.99 Y0.99 Zr0.01 Br1.6 Cl4.4,7.51e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,1% Zr与Br双掺；全文最优; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0030,Li2.99Y0.84Zr0.01Sc0.07In0.08Br1.6Cl4.4,,Li2.99 Y0.84 Zr0.01 Sc0.07 In0.08 Br1.6 Cl4.4,5.56e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,In、Sc、Zr三种阳离子与Br共掺; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0031,Li2.99Y0.99Zr0.01Br1Cl5,,Li2.99 Y0.99 Zr0.01 Br1 Cl5,5.40e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,1% Zr与低Br含量双掺; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0032,Li2.99Y0.99Zr0.01Br0.4Cl5.6,,Li2.99 Y0.99 Zr0.01 Br0.4 Cl5.6,3.70e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/obelix/processed/all-v1.csv,,,,1% Zr与极低Br含量双掺; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
v09,Li2.5Zr0.5Sc0.5Cl6,,Li2.5 Zr0.5 Sc0.5 Cl6,0.00223,,,,,,,,,,,halides,10.1016/j.cej.2022.140509,1,data/obelix/processed/all-v1.csv,,,,Curator row 9; Zr4+ doped; original 2.23 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2023,,,,,
v32,Li2.7Hf0.3In0.7Cl6,,Li2.7 Hf0.3 In0.7 Cl6,0.00128,,,,,,,,,,,halides,10.1021/acsami.2c21022,1,data/obelix/processed/all-v1.csv,,,,Curator row 32; Hf4+ doped; corrected DOI; original 1.28 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
v56,Li3InCl6,,Li3 In1 Cl6,0.00067,,,,,,,,,,,halides,10.1021/acsami.2c21022,1,data/obelix/processed/all-v1.csv,,,,Curator row 56; undoped Hf-doping reference; corrected DOI; original 0.67 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
khx,Li3.2Ta1Cl5O1.6,,Li3.2 Ta1 Cl5 O1.6,0.0066,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 6.6e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2023,,,,,
arj,Li3Ta1Cl5O1.5,,Li3 Ta1 Cl5 O1.5,0.0058,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; approximate original 5.8e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2023,,,,,
vuo,Li2.8Ta1Cl5O1.4,,Li2.8 Ta1 Cl5 O1.4,0.0055,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; approximate original 5.5e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2023,,,,,
skp,Li2.4Ta1Cl5O1.2,,Li2.4 Ta1 Cl5 O1.2,0.0054,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; approximate original 5.4e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2023,,,,,
mvh,Li2.2Ta1Cl5O1.1,,Li2.2 Ta1 Cl5 O1.1,0.0053,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 5.3e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2023,,,,,
vbk,Li2TaCl5O,,Li2 Ta1 Cl5 O1,0.00041,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline comparison; original 0.41e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
fmx,Li3Hf1Cl4O1.5,,Li3 Hf1 Cl4 O1.5,0.00197,,,,,,,,,,,halides,10.1038/s41467-023-39197-8,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.97e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2023,,,,,
mhg,Li1.75Zr1Cl4.75O0.5,,Li1.75 Zr1 Cl4.75 O0.5,0.00242,,,,,,,,,,,halides,10.1038/s41467-023-39522-1,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; curator row 8; O2- substitution; original 2.42 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=unknow; source_year=2023,,,,,
jib,Li2.5Zr1Cl5.5O0.5,,Li2.5 Zr1 Cl5.5 O0.5,0.00117,,,,,,,,,,,halides,10.1038/s41467-023-39522-1,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; curator row 16; dual-phase room-temperature sample; corrected from review extraction 1.7 to source value 1.17 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2023,,,,,
v06,Li0.388La0.475Ta0.238Cl3,,Li0.388 La0.475 Ta0.238 Cl3,0.00302,,,,,,,,,,,halides,10.1038/s41586-023-05899-8,1,data/obelix/processed/all-v1.csv,,,,Curator row 6; Ta5+ doped and ball-milled; original 3.02 mS/cm; synthesis_method=球磨; measured_temperature=RT; amorphous=否; source_year=2023,,,,,
trv1_0035,Li2.4Zr0.8Zn0.2Cl6,,Li2.4 Zr0.8 Zn0.2 Cl6,1.00e-3,,,,,,,,,,,halide,10.1002/aenm.202405760,1,data/obelix/processed/all-v1.csv,,,,系列最优；由30°C按Ea=0.31 eV外推至27°C; synthesis_method=机械化学球磨; measured_temperature=27（外推）; amorphous=unknow; source_year=2024,,,,,
trv1_0046,Li2.3Zr1Cl6.1F0.2,,Li2.3 Zr1 Cl6.1 F0.2,6.50e-4,,,,,,,,,,,halide,10.1002/smll.202407418,1,data/obelix/processed/all-v1.csv,,,,本文最优样品；由30°C按Ea=0.34 eV外推至27°C; synthesis_method=机械化学球磨; measured_temperature=27（外推）; amorphous=unknow; source_year=2024,,,,,
lly,Li2.1Zr0.9Al0.1Cl6,,Li2.1 Zr0.9 Al0.1 Cl6,0.00036,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.36 mS/cm; Ea=0.40 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
qiv,Li2.15Zr0.85Al0.15Cl6,,Li2.15 Zr0.85 Al0.15 Cl6,0.00065,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.65 mS/cm; Ea=0.345 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
hav,Li2.2Zr0.8Al0.2Cl6,,Li2.2 Zr0.8 Al0.2 Cl6,0.00099,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.99 mS/cm; Ea=0.335 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
wys,Li2.25Zr0.75Al0.25Cl6,,Li2.25 Zr0.75 Al0.25 Cl6,0.00113,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 1.13 mS/cm; Ea=0.29 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
uby,Li2.3Zr0.7Al0.3Cl6,,Li2.3 Zr0.7 Al0.3 Cl6,0.00087,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.87 mS/cm; Ea=0.36 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
gsp,Li2.4Zr0.6Al0.4Cl6,,Li2.4 Zr0.6 Al0.4 Cl6,0.0005,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.50 mS/cm; Ea=0.40 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,
ync,Li3.4Zr1Cl4.6O1.4,,Li3.4 Zr1 Cl4.6 O1.4,0.00146,,,,,,,,,,,halides,10.1016/j.est.2024.111700,1,data/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 1.46e-3 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0050,Li3Y0.8Fe0.2Cl6,,Li3 Y0.8 Fe0.2 Cl6,7.5e-4,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0051,Li2.4Y0.4Zr0.6Cl6,,Li2.4 Y0.4 Zr0.6 Cl6,2.05e-3,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,系列最优; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0052,Li2.4Y0.4Zr0.6Cl5.925F0.075,,Li2.4 Y0.4 Zr0.6 Cl5.925 F0.075,1.65e-3,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0053,Li2.4Y0.4Zr0.6Cl5.85F0.15,,Li2.4 Y0.4 Zr0.6 Cl5.85 F0.15,1.45e-3,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0054,Li2.4Y0.4Zr0.6Cl5.7F0.3,,Li2.4 Y0.4 Zr0.6 Cl5.7 F0.3,1.08e-3,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,
trv1_0060,Li6PI3,,Li6 P1 I3,6.2e-4,,,,,,,,,,,halide,10.1002/adma.202501838,1,data/obelix/processed/all-v1.csv,,,,PI3涂层与Li接触后的还原产物；界面层材料; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2025,,,,,
trv1_0062,Li2Zr1I0.25Cl5.75,,Li2 Zr1 I0.25 Cl5.75,5.6e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=0.25; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0063,Li2Zr1I0.5Cl5.5,,Li2 Zr1 I0.5 Cl5.5,8.1e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；I系列最高值; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0064,Li2Zr1I0.75Cl5.25,,Li2 Zr1 I0.75 Cl5.25,7.4e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=0.75; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0065,Li2ZrICl5,,Li2 Zr1 I1 Cl5,6.7e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=1.0; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0066,Li2Zr1I1.5Cl4.5,,Li2 Zr1 I1.5 Cl4.5,5.4e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=1.5; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0067,Li2Zr(ICl2)2,,Li2 Zr1 I2 Cl4,1.9e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；过量I导致结构畸变; synthesis_method=机械化学球磨（600 rpm，10 h；额外添加ZrI4）; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0068,Li2Zr1Br0.5Cl5.5,,Li2 Zr1 Br0.5 Cl5.5,4.7e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；Br取代中唯一微升组; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0069,Li2ZrBrCl5,,Li2 Zr1 Br1 Cl5,3.2e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=1.0; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0070,Li2Zr1Br1.5Cl4.5,,Li2 Zr1 Br1.5 Cl4.5,2.1e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；y=1.5; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0071,Li2Zr(BrCl2)2,,Li2 Zr1 Br2 Cl4,1.8e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；Br系列最低值; synthesis_method=机械化学球磨; measured_temperature=30; amorphous=否; source_year=2025,,,,,
trv1_0072,Li5.5P1S4.5Cl1.5,,Li5.5 P1 S4.5 Cl1.5,7.8e-3,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/obelix/processed/all-v1.csv,,,,纯相Argyrodite基准; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0073,Li5.55Si0.05P0.95S4.4Cl1.5O0.1,,Li5.55 Si0.05 P0.95 S4.4 Cl1.5 O0.1,~7.6e-3,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/obelix/processed/all-v1.csv,,,,由图估算；纯相; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0074,Li5.7Si0.2P0.8S4.1Cl1.5O0.4,,Li5.7 Si0.2 P0.8 S4.1 Cl1.5 O0.4,2.03e-3,,,,,,,,,,,argyrodite,10.1007/s10854-025-14581-w,1,data/obelix/processed/all-v1.csv,,,,出现SiO2与LiCl杂相; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0075,Li3Y(BrCl)3,,Li3 Y1 Br3 Cl3,2.08e-3,,,,,,,,,,,halide,10.1016/s1003-6326(25)66819-1,1,data/obelix/processed/all-v1.csv,,,,本文最优；双卤素协同效应；单斜相; synthesis_method=湿化学法（450°C烧结6 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0076,Li3YBr6,,Li3 Y1 Br6,1.1e-3,,,,,,,,,,,halide,10.1016/s1003-6326(25)66819-1,1,data/obelix/processed/all-v1.csv,,,,估算范围; synthesis_method=湿化学法（450°C烧结6 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,
trv1_0077,Li1.1Nb1Cl3.9O1.1,,Li1.1 Nb1 Cl3.9 O1.1,2.9e-3,,,,,,,,,,,oxyhalide,10.1021/acs.chemmater.5c00627,1,data/obelix/processed/all-v1.csv,,,,富Li/O；含5.3 wt% LiCl杂质; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,
