ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),ir_mean_nonLi,d_electrons_mean_nonLi,covalent_radius_mean_nonLi,cation_entropy,d_electrons_std_nonLi,s_electrons_mean_nonLi,p_electrons_mean_nonLi,atomic_mass_mean_nonLi,ir_std_nonLi,n_elements
ppz,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.48,-98.71999999999998,-92.93809523809524,0.2856729377713459,0.3275101647026394,6450269582939.188,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,1e-05,99.10000000000001,2.552941176470588,78.23529411764707,0.42270908780599087,6.995806949801626,5.258823529411766,7.147058823529413,36.63485211764706,47.58369097767452,5
ci1,Li6.0Ti1.2Zr10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.862888888888889,3.44,1.7086666666666668,1.8544000000000005,-1.7313333333333332,-1.5855999999999997,2.46,107.18888888888888,138.2,45.16666666666666,40.7,-97.5,-93.03333333333332,0.2945007235890015,0.3268210323203087,6553170053629.626,28978758058.690765,19601552644771.496,23496992211974.043,676.4110665154253,19572573886712.805,0.1671164314658075,0.1975767547960061,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,5.6e-08,98.92352941176472,1.2941176470588236,78.05882352941177,0.32508297339144826,3.6904440332607344,5.035294117647059,6.458823529411765,26.981805058823532,47.635349323693546,5
08e,Li6.0Ti10.8Zr1.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.881555555555556,3.44,1.7646666666666668,1.9216,-1.6753333333333331,-1.5183999999999995,2.46,105.63333333333333,138.2,40.5,35.1,-103.1,-97.7,0.2539797395079595,0.2930535455861071,6585921869302.204,28978758058.690765,19699808091789.23,23614898748395.32,679.8016689290531,19670829333730.54,0.1710720717850842,0.2023235231791381,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,8.5e-08,97.84117647058825,0.35294117647058826,76.64705882352942,0.32508297339144826,1.4117647058823528,4.847058823529412,5.894117647058824,22.90114623529412,48.04557957047636,5
xkh,Li6.0Ti0.6Zr11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8617222222222227,3.44,1.7051666666666667,1.8502,-1.7348333333333332,-1.5898,2.46,107.28611111111113,138.2,45.458333333333336,41.05,-97.15,-92.74166666666665,0.2970332850940665,0.3289315002411964,6551123065150.089,28978758058.690765,19595411679332.887,23489623053447.71,676.1991538645735,19566432921274.195,0.1668692039458527,0.1972800817720603,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,3.2e-08,98.99117647058824,1.3529411764705883,78.14705882352942,0.1985152433458725,3.7798409003334927,5.047058823529412,6.4941176470588236,27.236846235294117,47.60877556061091,5
wng,Li7.2In1.2Hf10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.841868131868132,3.44,1.684193548387097,1.8532,-1.7558064516129033,-1.5867999999999998,2.46,106.37362637362637,138.2,44.77419354838709,39.32,-98.88,-93.4258064516129,0.2845151953690304,0.323981140002801,6486048067503.982,28978758058.690765,18983601569656.16,23509820792271.53,655.0867891304594,18954622811597.465,0.1625210837022981,0.1979705882352941,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,4e-06,99.04705882352943,2.5647058823529414,78.23529411764707,0.32508297339144826,7.026750665385446,5.2705882352941185,7.176470588235295,37.00939329411765,47.59434120648056,5
ncr,Li6.0Hf12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8572222222222226,3.44,1.6916666666666669,1.834,-1.748333333333333,-1.606,2.46,106.71666666666668,138.2,43.75,39.0,-99.2,-94.45,0.2821997105643994,0.3165701881331404,6558797652785.732,28978758058.690765,19618435442239.816,23517251568936.023,676.9936586829064,19589456684181.125,0.1680464778503994,0.1986928104575163,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,6.85e-07,98.94117647058825,2.588235294117647,78.23529411764707,0.0,7.088174273596267,5.294117647058824,7.23529411764706,37.75847564705882,47.615457930277586,4
dx2,Li6.6Fe0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8497790055248617,3.44,1.6886885245901635,1.8446,-1.7513114754098362,-1.5954,2.46,106.4157458563536,138.2,43.88934426229508,38.695,-99.505,-94.3106557377049,0.2799927641099855,0.3175784678892553,6524452138986.37,28978758058.690765,19302432560483.44,23521609665862.87,666.0890201502137,19273453802424.75,0.1654903502689602,0.1986389680688721,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,0.000107,98.98235294117649,2.4941176470588236,78.14705882352942,0.1985152433458725,6.934353575898114,5.2705882352941185,7.164705882352942,37.03703447058824,47.60641003915974,5
6xc,Li6.6In0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495027624309395,3.44,1.6878688524590164,1.8436,-1.7521311475409835,-1.5964,2.46,106.54419889502763,138.2,44.270491803278695,39.16,-99.04,-93.92950819672129,0.2833574529667149,0.3203364095750991,6522221894439.659,28978758058.690765,19295814949615.33,23513536180603.777,665.8606594021545,19266836191556.64,0.1652384906603807,0.1983316993464052,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,5.13e-05,98.99411764705883,2.5764705882352943,78.23529411764707,0.1985152433458725,7.057539098828139,5.282352941176471,7.2058823529411775,37.38393447058824,47.604930177058655,5
21m,Li6.6Lu0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.845193370165746,3.44,1.6750819672131148,1.828,-1.7649180327868852,-1.612,2.46,106.63075506445674,138.2,44.52732240437158,39.473333333333336,-98.72666666666666,-93.6726775956284,0.2856246985045828,0.3221948075569579,6521707813870.309,28978758058.690765,19294289563007.914,23511675208942.73,665.8080213075775,19265310804949.223,0.1651378166442728,0.1982088770467536,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,5.88e-05,99.03000000000002,2.5823529411764707,78.3529411764706,0.1985152433458725,7.072459867776902,5.294117647058824,7.23529411764706,37.73775211764706,47.603451246608536,5
4k1,Li6.6Sc0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.847182320441989,3.44,1.680983606557377,1.8352,-1.7590163934426228,-1.6047999999999998,2.46,106.54834254143648,138.2,44.2827868852459,39.175,-99.025,-93.91721311475408,0.283465991316932,0.3204253754359327,6522187716437.764,28978758058.690765,19295713536199.87,23513412456236.92,665.857159824455,19266734778141.18,0.1652327808699934,0.1983247334021327,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,2.45e-05,98.96176470588236,2.4647058823529413,78.26470588235296,0.1985152433458725,6.930023442492443,5.2705882352941185,7.164705882352942,36.97298101176471,47.610181898573174,5
gzp,Li7.2Lu1.2Hf10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.833296703296704,3.44,1.659032258064516,1.822,-1.780967741935484,-1.618,2.46,106.54578754578752,138.2,45.27956989247312,39.94666666666667,-98.25333333333332,-92.92043010752688,0.2890496864447661,0.3276379876445233,6485025555602.308,28978758058.690765,18980600002460.92,23506098848949.44,654.9832109443563,18951621244402.227,0.1623229832189891,0.197724943635991,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,9.79e-05,99.11882352941177,2.5764705882352943,78.47058823529413,0.32508297339144826,7.056705564610553,5.294117647058824,7.23529411764706,37.717028588235294,47.59127575541217,5
lh8,Li7.8Cr1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8323497267759565,3.44,1.674920634920635,1.8556,-1.765079365079365,-1.5843999999999998,2.46,105.90163934426228,138.2,44.38095238095238,38.37,-99.82999999999998,-93.8190476190476,0.2776410998552822,0.3211356901660809,6454682069518.515,28978758058.690765,18694116948489.61,23522255104819.625,645.0972436647685,18665138190430.92,0.1604271097177202,0.1982863063924757,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,5.26e-07,97.44117647058825,2.288235294117647,77.97058823529412,0.42270908780599087,6.603420000979988,5.205882352941177,7.023529411764706,35.52623035294118,49.33868019436474,5
ew5,Li7.8Fe1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.835136612021858,3.44,1.6830158730158733,1.8658,-1.7569841269841266,-1.5741999999999998,2.46,105.82377049180327,138.2,44.15476190476191,38.085,-100.11499999999998,-94.04523809523808,0.2755788712011577,0.3194990007580456,6456887193807.298,28978758058.690765,18700522309518.93,23530325859716.57,645.3182800879425,18671543551460.24,0.1606215358281236,0.1985312832915838,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,5.4e-05,99.06470588235295,2.3058823529411763,77.97058823529412,0.42270908780599087,6.611974038972138,5.223529411764706,7.023529411764706,35.594152117647056,47.58820221041532,5
9l3,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.48,-98.71999999999998,-92.93809523809524,0.2856729377713459,0.3275101647026394,6450269582939.188,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.000142,99.10000000000001,2.552941176470588,78.23529411764707,0.42270908780599087,6.995806949801626,5.258823529411766,7.147058823529413,36.63485211764706,47.58369097767452,5
jdk,Li7.8Lu1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.821530054644809,3.44,1.6434920634920638,1.816,-1.7965079365079362,-1.624,2.46,106.46174863387978,138.2,46.007936507936506,40.42,-97.78,-92.19206349206348,0.2924746743849493,0.3329083683642294,6448744196331.771,28978758058.690765,18676868840661.45,23500522488956.145,644.5020453545708,18647890082602.76,0.1595975095849842,0.1972410102252283,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.56e-05,99.20764705882354,2.5705882352941174,78.58823529411765,0.42270908780599087,7.040911096281783,5.294117647058824,7.23529411764706,37.69630505882353,47.578931327094494,5
h8a,Li7.8Sc1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.827431693989071,3.44,1.660634920634921,1.8376,-1.779365079365079,-1.6024,2.46,106.2172131147541,138.2,45.29761904761905,39.525,-98.67499999999998,-92.90238095238094,0.2859985528219971,0.3277685893460134,6450168169523.727,28978758058.690765,18681005143742.844,23505734230838.7,644.644781046453,18652026385684.152,0.1598733580501726,0.1975885792913656,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,8.32e-05,99.0029411764706,2.217647058823529,78.32352941176471,0.42270908780599087,6.595429370504613,5.223529411764706,7.023529411764706,35.401991741176474,47.59960136569434,5
jq7,Li7.8Y1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8251366120218577,3.44,1.653968253968254,1.8292,-1.786031746031746,-1.6107999999999998,2.46,106.46639344262296,138.2,46.02142857142858,40.437,-97.763,-92.17857142857142,0.2925976845151953,0.3330059954517264,6448725221660.015,28978758058.690765,18676813723757.777,23500453041657.52,644.5001433785247,18647834965699.09,0.1595931000376398,0.1972354541955743,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.19e-05,99.2764705882353,2.3941176470588235,78.6764705882353,0.42270908780599087,6.693541275714118,5.258823529411766,7.129411764705884,36.17757888235294,47.58299287636986,5
ylt,Li8.4In2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8268478260869565,3.44,1.6771875,1.8724,-1.7628125,-1.5676,2.46,106.03804347826085,138.2,45.734375,39.63999999999999,-98.56,-92.465625,0.2868306801736613,0.3309289073806078,6414879994945.749,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.1573410266884531,0.1972483660130718,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,0.000142,99.15294117647059,2.541176470588235,78.23529411764707,0.500402423538188,6.964705882352942,5.247058823529413,7.117647058823531,36.26031094117647,47.57297944949867,5
gnq,Li8.4Lu2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.809891304347826,3.44,1.6284375000000002,1.81,-1.8115625,-1.63,2.46,106.37862318840578,138.2,46.71354166666666,40.89333333333333,-97.30666666666666,-91.48645833333332,0.2958996623251326,0.3380140496864448,6412857199662.002,28978758058.690765,18382629277668.21,23494946128962.85,634.348416189466,18353650519609.52,0.156957207002042,0.1967570768144656,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.06e-05,99.29647058823531,2.564705882352941,78.70588235294119,0.500402423538188,7.025076191880776,5.294117647058824,7.23529411764706,37.675581529411765,47.566417830127925,5
sso,Li8.4Y2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.814673913043478,3.44,1.6421875,1.8276,-1.7978124999999998,-1.6123999999999998,2.46,106.38478260869564,138.2,46.73125,40.916,-97.284,-91.46875,0.2960636758321274,0.3381421852387844,6412832037597.281,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,18353578178673.45,0.1569514194711525,0.196749668774927,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.09e-05,99.38823529411766,2.329411764705882,78.82352941176471,0.500402423538188,6.555443602873098,5.247058823529413,7.094117647058823,35.65061329411765,47.57164111171995,5
lpx,Li6.9Y0.9Zr11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211384,1.8427,-1.7586178861788615,-1.5972999999999995,2.46,107.20206611570248,138.2,46.71829268292683,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.3380484275175603,6494388452393.554,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.1624311732949237,0.1963829357453487,0.0,0.2754820936639118,0.6611570247933884,0.0633608815426997,7.1e-05,99.21764705882354,1.4029411764705884,78.45588235294119,0.26638446326792053,3.8431746446760613,5.0588235294117645,6.529411764705882,27.471433147058825,47.568275825931536,5
f7p,Li7.8Al1.2Y0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.851693989071038,3.44,1.7311111111111115,1.9264,-1.7088888888888885,-1.5135999999999998,2.46,104.85491803278688,138.2,41.34047619047619,34.538999999999994,-103.661,-96.8595238095238,0.2499204052098408,0.299135138860175,6486080900257.856,28978758058.690765,18785323075875.32,23637174825325.617,648.2445879091625,18756344317816.625,0.1635092850914123,0.2021698473633277,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.00012,97.79705882352943,0.2647058823529411,76.52941176470588,0.5181862130502128,1.0206348523003237,4.811764705882354,5.800000000000001,22.386757571764704,48.11003004935126,6
l8t,Li7.8Al0.6Y1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495628415300547,3.44,1.724920634920635,1.9186,-1.715079365079365,-1.5214,2.46,105.12650273224044,138.2,42.12936507936508,35.532999999999994,-102.667,-96.07063492063492,0.2571128798842257,0.3048434520938139,6480453289379.04,28978758058.690765,18768976206179.707,23616577769509.15,647.6804895560688,18739997448121.016,0.1629759742923381,0.2014978757564942,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,7.3e-05,98.01176470588237,0.3294117647058823,76.8529411764706,0.5181862130502128,1.3095866909212472,4.835294117647059,5.864705882352942,22.75101822705882,48.05575661608749,6
3tt,Li7.8Al0.9Y0.9Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.850628415300547,3.44,1.7280158730158732,1.9225,-1.7119841269841267,-1.5175,2.46,104.99071038251364,138.2,41.73492063492064,35.035999999999994,-103.164,-96.46507936507936,0.2535166425470332,0.3019892954769945,6483267094818.448,28978758058.690765,18777149641027.51,23626876297417.383,647.9625387326156,18748170882968.82,0.1632426296918752,0.2018338615599109,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,1.9e-05,97.9044117647059,0.29705882352941176,76.69117647058823,0.5266811648899827,1.1744799334968865,4.8235294117647065,5.83235294117647,22.568887899411763,48.08302083169316,6
za6,Li6.6Al0.6Ge11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.9230939226519337,3.44,1.906229508196721,2.11,-1.5337704918032786,-1.33,2.46,103.62845303867404,138.2,35.618852459016395,28.605,-109.59499999999998,-102.5811475409836,0.2069826338639653,0.2577340988351403,6649348716771.606,28978758058.690765,19673027324075.7,23973735277445.426,678.8775172570149,19644048566017.008,0.1754677238137051,0.2108113637934609,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,2.9e-06,89.33823529411765,1.1176470588235294,74.70588235294119,0.0,3.150767468433431,4.811764705882354,6.017647058823529,25.036955285882353,57.0269183843492,5
