ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff
ish,Li24.7P3.3Si0.7S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.825483870967742,2.643333333333333,1.141567944250871,2.13925,-1.501765389082462,-0.5040833333333334,1.98,117.84535104364323,186.0,60.85191637630662,19.8,-166.2,-125.14808362369338,0.1064516129032257,0.3271608407328313,2557124560748.804,11078757388.627398,4686222096659.754,32855752599448.33,422.9916706606708,4675143339271.127,0.0495248308734678,0.2638591800356506,0.0759013282732447,0.0759013282732447,0.3795066413662238,0.4686907020872864,0.000931,0.000931,exact,0.000931,1.0,-3.0310503190186573,-0.4913188272756858,2.6263318155506354,87.17647058823528,233.33379506641361,-6.197937675602019
iiy,Li24.8P3.2Si0.8S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8233333333333333,2.643333333333333,1.14,2.132,-1.5033333333333332,-0.511333333333333,1.98,117.78030303030305,186.0,60.93055555555556,20.200000000000003,-165.8,-125.06944444444444,0.1086021505376344,0.3275836320191159,2486863079773.4707,11078757388.627398,4550016681760.84,31989120294373.67,410.6973843864058,4538937924372.213,0.0488039435751854,0.2595365418894831,0.0757575757575757,0.0757575757575757,0.3787878787878788,0.4696969696969697,0.00169,0.00169,exact,0.00169,1.0,-2.7721132953863266,-0.4924673934687375,2.6135219369657343,87.36363636363637,233.20500000000004,-6.1038821096464515
3zo,Li24.9P3.1Si0.9S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8211909262759929,2.643333333333333,1.1384429065743944,2.12475,-1.5048904267589387,-0.5185833333333334,1.98,117.71550094517958,186.0,61.00865051903115,20.6,-165.4,-124.99134948096884,0.110752688172043,0.328003497414146,2416867237667.609,11078757388.627398,4414753864888.908,31122487989299.016,398.4881796780527,4403675107500.281,0.0480880451163374,0.2552139037433155,0.0756143667296786,0.0756143667296786,0.3780718336483932,0.4706994328922495,0.00108,0.00108,exact,0.00108,1.0,-2.96657624451305,-0.4936093232019986,2.6004154434818614,87.55009451795841,233.07669187145558,-6.010589652992725
10s,Li25.4P2.6Si1.4S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8105992509363296,2.643333333333333,1.130816326530612,2.0885,-1.512517006802721,-0.5548333333333333,1.98,117.39513108614231,186.0,61.39115646258504,22.6,-163.4,-124.60884353741496,0.121505376344086,0.3300599809816399,2070820377818.4028,11078757388.627398,3752242108781.485,26789326463925.72,338.6879933514248,3741163351392.857,0.0445816036852451,0.2336007130124777,0.0749063670411985,0.0749063670411985,0.3745318352059925,0.4756554307116105,0.00234,0.00234,exact,0.00234,1.0,-2.630784142589857,-0.499221334499713,2.5297998009739833,88.47191011235955,232.44235955056178,-5.555262078261749
fkj,Li26.0P2.0Si2.0S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.798148148148148,2.643333333333333,1.122,2.045,-1.5213333333333332,-0.5983333333333332,1.98,117.01851851851852,186.0,61.833333333333336,25.0,-161.0,-124.16666666666666,0.1344086021505376,0.3324372759856631,1664023069240.1138,11078757388.627398,2986378518721.3027,21589532633477.76,269.55897795784296,2975299761332.676,0.0405281573909024,0.2076648841354723,0.074074074074074,0.074074074074074,0.3703703703703703,0.4814814814814814,0.00219,0.00219,exact,0.00219,1.0,-2.6595558851598815,-0.5057479091995221,2.4306538010602874,89.55555555555554,231.69666666666666,-5.032246209370381
tt3,Li24.0P4.0S20.0Cl4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.856153846153846,2.676666666666667,1.1528571428571428,2.19,-1.5238095238095244,-0.4866666666666672,2.18,117.15384615384616,183.5,60.285714285714285,17.0,-166.5,-123.21428571428572,0.0926430517711171,0.3285325029194239,3056626960821.059,11307150525.032305,5666901083931.938,38922178734970.95,501.1785304693951,5655593933406.906,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.0013,0.0013,exact,0.0013,1.0,-2.886056647693163,-0.5006209568295985,2.6999924583748234,84.6923076923077,255.39538461538464,-6.74169667867146
nig,Li24.0P4.0S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8407692307692307,2.643333333333333,1.1528571428571428,2.19,-1.4904761904761905,-0.4533333333333331,1.98,118.3076923076923,186.0,60.285714285714285,17.0,-169.0,-125.71428571428572,0.0913978494623656,0.3241167434715822,3056521548604.257,11078757388.627398,5666901083931.938,38922178734970.95,511.5105318353793,5655822326543.312,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00277,0.00277,exact,0.00277,1.0,-2.5575202309355514,-0.48308828907907253,2.708854580122278,85.84615384615384,234.24923076923076,-6.878484727224214
z16,Li24.0P4.0S19.6Se0.4Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8405384615384617,2.642833333333334,1.1528571428571428,2.19,-1.489976190476191,-0.4528333333333338,1.98,118.4153846153846,186.23333333333332,60.285714285714285,17.0,-169.23333333333335,-125.94761904761909,0.0912833363164488,0.3237106548364826,3056502896753.558,11038345045.44863,5666901083931.938,38922178734970.95,513.3832164694413,5655862738886.49,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.0032,0.0032,exact,0.0032,1.0,-2.494850021680094,-0.48232116830981553,2.7104416666068443,85.95384615384614,234.4624615384615,-6.891251611755806
hbz,Li24.0P4.0S19.2Se0.8Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8403076923076929,2.642333333333333,1.1528571428571428,2.19,-1.4894761904761904,-0.4523333333333332,1.98,118.5230769230769,186.46666666666667,60.285714285714285,17.0,-169.46666666666667,-126.1809523809524,0.0911691097604576,0.3233055825118749,3056484244902.8604,10997932702.26986,5666901083931.938,38922178734970.95,515.2696636125395,5655903151229.669,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00392,0.00392,exact,0.00392,1.0,-2.406713932979543,-0.4815559673994731,2.712034574222179,86.06153846153846,234.67569230769226,-6.904018496287396
uut,Li24.0P4.0S18.8Se1.2Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8400769230769236,2.641833333333334,1.1528571428571428,2.19,-1.4889761904761911,-0.451833333333334,1.98,118.63076923076925,186.7,60.285714285714285,17.0,-169.70000000000002,-126.41428571428574,0.0910551687198714,0.3229015226872752,3056465593052.163,10957520359.091091,5666901083931.938,38922178734970.95,517.1700255368722,5655943563572.848,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00362,0.00362,exact,0.00362,1.0,-2.441291429466834,-0.4807926791498604,2.713633345827126,86.16923076923077,234.8889230769231,-6.916785380818986
cju,Li24.0P4.0S18.4Se1.6Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8398461538461537,2.6413333333333333,1.1528571428571428,2.19,-1.4884761904761905,-0.4513333333333333,1.98,118.73846153846156,186.9333333333333,60.285714285714285,17.0,-169.9333333333333,-126.64761904761905,0.0909415121255349,0.3224984715712248,3056446941201.4644,10917108015.912325,5666901083931.938,38922178734970.95,519.0844567693293,5655983975916.026,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00364,0.00364,exact,0.00364,1.0,-2.438898616350944,-0.4800312963987307,2.7152380247556076,86.27692307692305,235.1021538461539,-6.929552265350575
1kq,Li24.0P4.0S17.2Se2.8Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8391538461538464,2.6398333333333333,1.1528571428571428,2.19,-1.4869761904761905,-0.4498333333333333,1.98,119.06153846153843,187.63333333333333,60.285714285714285,17.0,-170.63333333333333,-127.34761904761903,0.090602238408243,0.321295332842677,3056390985649.3706,10795870986.376017,5666901083931.938,38922178734970.95,524.9137462909065,5656105212945.5625,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00301,0.00301,exact,0.00301,1.0,-2.5214335044061564,-0.4777585100481834,2.7200879460966165,86.6,235.7418461538461,-6.967852918945345
c6e,Li24.0P4.0S16.8Se3.2Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",1.8389230769230769,2.639333333333333,1.1528571428571428,2.19,-1.4864761904761907,-0.4493333333333336,1.98,119.1692307692308,187.86666666666667,60.285714285714285,17.0,-170.86666666666667,-127.5809523809524,0.0904897090134847,0.3208962790226097,3056372333798.673,10755458643.19725,5666901083931.938,38922178734970.95,526.8860466044572,5656145625288.741,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00348,0.00348,exact,0.00348,1.0,-2.4584207560534193,-0.4770046783795136,2.7217166974095153,86.70769230769231,235.95507692307697,-6.980619803476937
w87,Li24.0P4.0S20.0Br4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8407692307692307,2.643333333333333,1.1528571428571428,2.19,-1.4904761904761905,-0.4533333333333331,1.98,118.3076923076923,186.0,60.285714285714285,17.0,-169.0,-125.71428571428572,0.0913978494623656,0.3241167434715822,3056521548604.257,11078757388.627398,5666901083931.938,38922178734970.95,511.5105318353793,5655822326543.312,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,3.2e-05,3.2e-05,exact,3.2e-05,1.0,-4.494850021680094,-0.48308828907907253,2.708854580122278,85.84615384615384,234.24923076923076,-6.878484727224214
97p,Li24.0P4.0S20.0Cl4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.856153846153846,2.676666666666667,1.1528571428571428,2.19,-1.5238095238095244,-0.4866666666666672,2.18,117.15384615384616,183.5,60.285714285714285,17.0,-166.5,-123.21428571428572,0.0926430517711171,0.3285325029194239,3056626960821.059,11307150525.032305,5666901083931.938,38922178734970.95,501.1785304693951,5655593933406.906,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,3.3e-05,3.3e-05,exact,3.3e-05,1.0,-4.481486060122112,-0.5006209568295985,2.6999924583748234,84.6923076923077,255.39538461538464,-6.74169667867146
p9u,Li24.0P4.0S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.817692307692308,2.5933333333333333,1.1528571428571428,2.19,-1.4404761904761905,-0.4033333333333333,1.6800000000000002,120.15384615384616,190.0,60.285714285714285,17.0,-173.0,-129.71428571428572,0.0894736842105263,0.3172932330827067,3056407119887.283,10830828501.851728,5666901083931.938,38922178734970.95,523.2195379109805,5656070255430.087,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,0.00022,0.00022,exact,0.00022,1.0,-3.657577319177794,-0.4570533476548513,2.7186839529165523,87.6923076923077,201.85846153846157,-7.097345604908621
5wz,Li24.0P4.0S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.817692307692308,2.5933333333333333,1.1528571428571428,2.19,-1.4404761904761905,-0.4033333333333333,1.6800000000000002,120.15384615384616,190.0,60.285714285714285,17.0,-173.0,-129.71428571428572,0.0894736842105263,0.3172932330827067,3056407119887.283,10830828501.851728,5666901083931.938,38922178734970.95,523.2195379109805,5656070255430.087,0.0547152194211017,0.2941176470588235,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.4615384615384615,1.26e-06,1.26e-06,exact,1.26e-06,1.0,-5.8996294548824375,-0.4570533476548513,2.7186839529165523,87.6923076923077,201.85846153846157,-7.097345604908621
t17,Li24.6P3.4Ge0.6S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8060836501901143,2.5933333333333333,1.1454545454545455,2.163,-1.4478787878787878,-0.4303333333333334,1.6800000000000002,119.88403041825094,190.0,61.04545454545454,21.35,-168.65,-128.95454545454547,0.1123684210526315,0.3212918660287081,2596910186001.665,10830828501.851728,4767046709777.73,33319601901044.336,440.13684723774514,4756215881275.879,0.0495321104016756,0.2630434782608695,0.0760456273764258,0.0760456273764258,0.3802281368821292,0.467680608365019,3.93e-05,3.93e-05,exact,3.93e-05,1.0,-4.405607449624573,-0.4651916775409597,2.643587728213386,88.85931558935361,201.4051711026616,-6.3873907822524405
kf7,Li24.8P3.2Ge0.8S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8022727272727272,2.5933333333333333,1.1430555555555553,2.154,-1.450277777777778,-0.4393333333333333,1.6800000000000002,119.79545454545456,190.0,61.29166666666666,22.800000000000004,-167.2,-128.70833333333334,0.12,0.3225877192982456,2446065232958.406,10830828501.851728,4475427236672.2,31452076289735.47,413.2119011862337,4464596408170.349,0.0478523991453801,0.2526854219948849,0.0757575757575757,0.0757575757575757,0.3787878787878788,0.4696969696969697,3.19e-05,3.19e-05,exact,3.19e-05,1.0,-4.496209316942819,-0.4678418006822612,2.6161728214271482,89.24242424242425,201.2563636363637,-6.159002540003297
utv,Li25.0P3.0Ge1.0S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.798490566037736,2.5933333333333333,1.1406896551724135,2.145,-1.4526436781609195,-0.4483333333333332,1.6800000000000002,119.70754716981132,190.0,61.53448275862069,24.25,-165.75,-128.4655172413793,0.1276315789473684,0.3238656987295826,2296358732390.946,10830828501.851728,4187830101126.747,29584550678426.6,386.6583337009501,4176999272624.896,0.0461958563202059,0.2423273657289002,0.0754716981132075,0.0754716981132075,0.3773584905660377,0.4716981132075472,0.00015,0.00015,exact,0.00015,1.0,-3.8239087409443187,-0.4704614598326971,2.587327375024433,89.62264150943396,201.10867924528304,-5.9345745765836915
q9f,Li25.2P2.8Ge1.2S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7947368421052632,2.5933333333333333,1.1383561643835616,2.136,-1.4549771689497717,-0.4573333333333336,1.6800000000000002,119.6203007518797,190.0,61.773972602739725,25.7,-164.3,-128.22602739726028,0.1352631578947368,0.325126171593367,2147777844609.7063,10830828501.851728,3904172652369.5854,27717025067117.727,360.4685137154648,3893341823867.735,0.0445620058624998,0.2319693094629155,0.075187969924812,0.075187969924812,0.3759398496240601,0.4736842105263157,0.00065,0.00065,exact,0.00065,1.0,-3.1870866433571443,-0.4730511566963948,2.5568673358603697,89.99999999999999,200.96210526315792,-5.714008984601773
pa1,Li26.4P1.6Ge2.4S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7727941176470592,2.5933333333333333,1.1250000000000002,2.082,-1.468333333333333,-0.5113333333333334,1.6800000000000002,119.11029411764709,190.0,63.14473684210527,34.4,-155.6,-126.85526315789474,0.1810526315789473,0.3323407202216066,1279235155006.1404,10830828501.851728,2280606991720.0527,16511871399264.514,210.56625458801616,2269776163218.201,0.0352103617953665,0.1698209718670076,0.0735294117647058,0.0735294117647058,0.3676470588235294,0.4852941176470588,0.00521,0.00521,exact,0.00521,1.0,-2.2831622767004753,-0.4879869575253923,2.323388772260225,92.20588235294117,200.10529411764713,-4.4666197114359
lxk,Li26.8P1.2Ge2.8S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7656934306569343,2.5933333333333333,1.1207792207792209,2.064,-1.4725541125541126,-0.5293333333333337,1.6800000000000002,118.94525547445257,190.0,63.57792207792208,37.3,-152.7,-126.42207792207792,0.1963157894736842,0.3346206425153793,998173895353.4048,10830828501.851728,1767532129263.7058,12776820176646.771,163.19454499362757,1756701300761.854,0.0322550803369217,0.1491048593350383,0.072992700729927,0.072992700729927,0.364963503649635,0.4890510948905109,0.00554,0.00554,exact,0.00554,1.0,-2.25649023527157,-0.4927470032815214,2.212705637758769,92.91970802919707,199.82802919708033,-4.077754279737198
1m8,Li27.2P0.8Ge3.2S20.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.758695652173913,2.5933333333333333,1.1166666666666665,2.046,-1.4766666666666668,-0.5473333333333334,1.6800000000000002,118.78260869565216,190.0,64.0,40.2,-149.8,-126.0,0.211578947368421,0.3368421052631579,721185987289.8395,10830828501.851728,1267613032511.369,9041768954029.035,117.037494619608,1256782204009.5168,0.0293755753261294,0.128388746803069,0.072463768115942,0.072463768115942,0.3623188405797101,0.4927536231884057,0.00258,0.00258,exact,0.00258,1.0,-2.58838029403677,-0.49740350877192985,2.0683250164278726,93.62318840579708,199.55478260869563,-3.7013224910923044
240,Li64.0Ge8.0P32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": -3.0}]",1.4315384615384614,2.19,1.0944444444444443,2.01,-1.0955555555555556,-0.1800000000000001,1.21,110.3076923076923,212.0,65.11111111111111,46.0,-166.0,-146.88888888888889,0.2169811320754717,0.3071278825995807,201128596421.609,12041693654.298868,285167219873.7468,1571666508793.5586,23.68165376570118,273125526219.448,0.0228305600286276,0.0869565217391304,0.0,0.0769230769230769,0.3076923076923077,0.6153846153846154,8.6e-05,8.6e-05,exact,8.6e-05,1.0,-4.0655015487564325,-0.33647565804798507,1.3744120272839884,130.46153846153848,133.47230769230768,-3.3535555953161875
