source_row_number,audit_priority,audit_issue_codes,audit_evidence,recommended_actions,duplicate_group_id,duplicate_group_size,duplicate_observed_bound_ratio,duplicate_log10_span,duplicate_same_order_candidate_lt10x,ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
183,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,izs,Li3.475Si0.475P0.525S4,6,Li20.85Si2.85P3.15S24.0,0.00527,,,P42/nmc ,137,8.672,8.672,12.536,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
184,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,8nc,Li3.425Si0.425P0.575S4,6,Li20.55Si2.55P3.45S24.0,0.00565,,,P42/nmc ,137,8.653,8.653,12.51,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
186,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,xga,Li3.335Sn0.33P0.67S4,6,Li20.01Sn1.98P4.02S24.0,0.00373,,,P42/nmc ,137,8.743,8.743,12.782,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
187,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,xn9,Li3.3Sn0.3P0.7S4,6,Li19.8Sn1.8P4.2S24.0,0.00365,,,P42/nmc ,137,8.731,8.731,12.768,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
188,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,sg4,Li3.285Sn0.28P0.72S4,6,Li19.71Sn1.68P4.32S24.0,0.00436,,,P42/nmc ,137,8.721,8.721,12.725,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
190,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,g8j,Li3.26Sn0.26P0.74S4,6,Li19.56Sn1.56P4.44S24.0,0.00453,,,P42/nmc ,137,8.737,8.737,12.713,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
191,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,bim,Li3.25Sn0.25P0.75S4,6,Li19.5Sn1.5P4.5S24.0,0.0036,,,P42/nmc ,137,8.722,8.722,12.72,90.0,90.0,90.0,LGPS,10.1039/c4fd00143e,1,D2 - 105,not available,,,,,,,105.0,
192,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,02p,Li10SiP2S12,2,Li20.0Si2.0P4.0S24.0,0.0023,,,P42/nmc ,137,8.6512,8.6512,12.5095,90.0,90.0,90.0,LGPS,10.1149/2.0501412jes,1,D2 - 106,not available,,,,,,,106.0,686.0
195,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,9rc,Li10(Ge0.776Sn0.224)P2S12,2,Li20.0Ge1.55Sn0.45P4.0S24.0,0.0141,,,P42/nmc ,137,8.71859,8.71859,12.6514,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.8b00266,1,D2 - 108,done,appendix,,,,,,108.0,
197,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ik8,Li10(Ge0.416Sn0.584)P2S12,2,Li20.0Ge0.83Sn1.17P4.0S24.0,0.00743,,,P42/nmc ,137,8.72902,8.72902,12.7065,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.8b00266,1,D2 - 108,done,appendix,,,,,,108.0,
200,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,8ub,Li10.5(Sn0.2Si0.8)1.5P1.5S12,2,Li21.0Sn0.6Si2.4P3.0S24.0,0.00879,,,P42/nmc ,137,8.69204,8.69204,12.6166,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.7b00886,1,D2 - 111,done,257947-ICSD,,appendix: diffraction data available,,,257947.0,111.0,
201,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,7tu,Li10.2(Sn0.2Si0.8)1.2P1.8S12,2,Li20.4Sn0.48Si1.92P3.6S24.0,0.00782,,,P42/nmc ,137,8.65173,8.65173,12.5349,90.0,90.0,90.0,LGPS,10.1021/acs.chemmater.7b00886,1,D2 - 111,done,,,appendix: diffraction data available,,,257948.0,111.0,
204,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,906,Li9.8Ba0.1GeP2S12,2,Li19.6Ba0.2Ge2.0P4.0S24.0,0.000561,,,P42/nmc ,137,8.716,8.716,12.728,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
205,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,fnu,Li9.6Ba0.2GeP2S12,2,Li19.2Ba0.4Ge2.0P4.0S24.0,0.000572,,,P42/nmc ,137,8.727,8.727,12.908,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
206,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,pfi,Li9.4Ba0.3GeP2S12,2,Li18.8Ba0.6Ge2.0P4.0S24.0,0.000707,,,P42/nmc ,137,8.734,8.734,13.005,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
207,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,f0h,Li9.2Ba0.4GeP2S12,2,Li18.4Ba0.8Ge2.0P4.0S24.0,0.000316,,,P42/nmc ,137,8.752,8.752,13.011,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
208,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,7iw,Li9Ba0.5GeP2S12,2,Li18.0Ba1.0Ge2.0P4.0S24.0,9.98e-05,,,P42/nmc ,137,8.77,8.77,13.053,90.0,90.0,90.0,LGPS,10.1016/j.ssi.2017.01.014,1,D2 - 112,not available,,,,,,,112.0,
209,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ikh,Li9.6P3S12,2,Li19.2P6.0S24.0,0.0012,,,P42/nmc ,137,8.7144,8.7144,12.4677,90.0,90.0,90.0,LGPS,10.1038/nenergy.2016.30,1,D1 - 25,not available,,,appendix: diffraction data available,,,,102.0,25.0
211,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ete,Li9.54Si1.74P1.44S11.7Cl0.3,2,Li19.08Si3.48P2.88S23.4Cl0.6,0.025,,,P42/nmc ,137,8.709652,8.709652,12.56907,90.0,90.0,90.0,LGPS,10.1038/nenergy.2016.30,1,D1 - 25,not available,,,appendix: diffraction data available,,,,,26.0
358,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,tvf,Li3(NH2)2I,4,Li12.0N8.0H16.0I4.0,1e-05,,,P63mc ,186,7.09109,7.09109,11.50958,90.0,90.0,120.0,hydrides,10.1021/cm1006857,1,D2 - 152,done,ICSD ,downloaded,,,,,152.0,
364,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,lf5,Li6BaLa2Nb2O12,8,Li48.0Ba8.0La16.0Nb16.0O96.0,6e-06,,, I213,199,12.86,12.86,12.86,90.0,90.0,90.0,garnet,10.1111/j.1551-2916.2005.00060.x,1,D2 - 159;D1- 814,not available,,,,,,,159.0,681.0
367,info,reduced_composition_whitespace|space_group_whitespace,reduced_composition_whitespace: leading or trailing whitespace || space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,0v9,Li5.5La3Nb1.75In0.25O12 ,8,Li44.0La24.0Nb14.0In2.0O96.0,2.4e-05,,, I213,199,12.821,12.821,12.821,90.0,90.0,90.0,garnet,10.1016/j.jssc.2005.12.025,1,D2 - 158,not available,,,,,,,158.0,642.0
368,info,reduced_composition_whitespace|space_group_whitespace,reduced_composition_whitespace: leading or trailing whitespace || space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,qtc,Li5.5La2.75K0.25Nb2O12 ,8,Li44.0La22.0K2.0Nb16.0O96.0,1.06e-05,,, I213,199,12.7937,12.7937,12.7937,90.0,90.0,90.0,garnet,10.1016/j.jssc.2005.12.025,1,D2 - 158,not available,,,,,,,158.0,643.0
380,info,family_alias_not_canonical,family_alias_not_canonical: cholorides -> chlorides,apply_family_taxonomy_alias,,,,,,yav,Li2VCl4,4,Li8.0V4.0Cl16.0,6.95e-06,,,F-43m,216,10.377,10.377,10.377,90.0,90.0,90.0,cholorides,10.1016/0167-2738(83)90223-0,1,D2 - 166,done,ICSD not the same paper,,,Yes,10.1002/zaac.19946200505,74959.0,166.0,
489,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,d6f,Li7La3Zr1.89Al0.15O12,8,Li56.0La24.0Zr15.12Al1.2O96.0,0.00034,,,Ia-3d ,230,13.0,13.0,13.0,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2013.03.049,1,D2 - 202; D1 - 770,not available,,,,,,,202.0,639.0
490,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,dvs,Li7.06La3Y0.06Zr1.94O12,8,Li56.48La24.0Y0.48Zr15.52O96.0,0.00081,0.00081,0.000956,Ia-3d ,230,12.9672,12.9672,12.9672,90.0,90.0,90.0,garnet,10.1016/j.elecom.2011.08.014,1,D2 - 203; D1 - 20,not available,,,,,,,203.0,
491,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,3o4,Li6.25La3Zr2Ga0.25O12,8,Li50.0La24.0Zr16.0Ga2.0O96.0,0.00035,,,Ia-3d ,230,12.971,12.971,12.971,90.0,90.0,90.0,garnet,10.1016/j.matchemphys.2012.03.054,1,D2 - 204; D1 - 777,not available,,,,,,,204.0,646.0
492,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,kji,Li6.4La3Zr1.4Ta0.6O12,8,Li51.2La24.0Zr11.2Ta4.8O96.0,0.001,,,Ia-3d ,230,12.922,12.922,12.922,90.0,90.0,90.0,garnet,10.1039/c2jm31413d,1,D2 - 205; D1 - 804,done,,,,Yes,10.2109/jcersj2.19022,22958.0,205.0,
493,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,gdr,Li6.2La3Zr1.2Ta0.8O12,8,Li49.6La24.0Zr9.6Ta6.4O96.0,0.00032,,,Ia-3d ,230,12.908,12.908,12.908,90.0,90.0,90.0,garnet,10.1039/c2jm31413d,1,D2 - 205; D1 - 804,done,,,,Yes,10.2109/jcersj2.19022,22959.0,205.0,671.0
496,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,5xk,Li6.65La3Zr1.65Ta0.35O12,8,Li53.2La24.0Zr13.2Ta2.8O96.0,0.00046,0.00046,0.00077,Ia-3d ,230,12.9591,12.9591,12.9591,90.0,90.0,90.0,garnet,10.1149/2.024205esl,1,D2 - 206,not available,,,,,,,206.0,
498,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,zfg,Li6.55La3Zr1.55Ta0.45O12,8,Li52.4La24.0Zr12.4Ta3.6O96.0,0.0004,0.0004,0.00069,Ia-3d ,230,12.9489,12.9489,12.9489,90.0,90.0,90.0,garnet,10.1149/2.024205esl,1,D2 - 206,not available,,,,,,,206.0,
501,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,e6a,Li6.7La3Zr1.7Ta0.3O12,8,Li53.6La24.0Zr13.6Ta2.4O96.0,0.00069,0.00069,0.00096,Ia-3d ,230,12.9721,12.9721,12.9721,90.0,90.0,90.0,garnet,10.1149/2.024205esl,1,D2 - 206,done,,,,Yes,10.1021/acsaem.1c03632,48784.0,206.0,
503,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,4ie,Li6.05Ga0.25La3Zr2O11.8F0.2,8,Li48.4Ga2.0La24.0Zr16.0O94.4F1.6,0.00128,,,Ia-3d ,230,12.96891,12.96891,12.96891,90.0,90.0,90.0,garnet,10.1021/acsami.8b17656,1,D2 - 207,done,,,appendix: diffraction data available,,,,207.0,
505,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,5d6,Li6.8La3Zr1.9Mo0.1O12,8,Li54.4La24.0Zr15.2Mo0.8O96.0,8e-05,,,Ia-3d ,230,12.9697,12.9697,12.9697,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.5b01895,1,D2 - 209,not available,,,,,,,209.0,
506,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ciq,Li6.6La3Zr1.8Mo0.2O12,8,Li52.8La24.0Zr14.4Mo1.6O96.0,0.000311,,,Ia-3d ,230,12.969,12.969,12.969,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.5b01895,1,D2 - 209,not available,,,,,,,209.0,
507,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,suz,Li6.4La3Zr1.7Mo0.3O12,8,Li51.2La24.0Zr13.6Mo2.4O96.0,0.000369,,,Ia-3d ,230,12.9552,12.9552,12.9552,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.5b01895,1,D2 - 209,not available,,,,,,,209.0,
508,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,1tk,Li6.2La3Zr1.6Mo0.4O12,8,Li49.6La24.0Zr12.8Mo3.2O96.0,0.00034,,,Ia-3d ,230,12.9532,12.9532,12.9532,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.5b01895,1,D2 - 209,not available,,,,,,,209.0,
509,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,9o6,Li6.5La3Zr1.75Mo0.25O12,8,Li52.0La24.0Zr14.0Mo2.0O96.0,0.000333,,,Ia-3d ,230,12.9556,12.9556,12.9556,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.5b01895,1,D2 - 209,done,ICSD; no pc info,,,,,,209.0,
510,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,r07,Li6.75La3Zr1.875Te0.125O12,8,Li54.0La24.0Zr15.0Te1.0O96.0,0.00033,,,Ia-3d ,230,12.9469,12.9469,12.9469,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2013.03.166,1,D2 - 210,not available,,,,,,,210.0,
511,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,uht,Li6.5La3Zr1.75Te0.25O12,8,Li52.0La24.0Zr14.0Te2.0O96.0,0.00102,,,Ia-3d ,230,12.9134,12.9134,12.9134,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2013.03.166,1,D2 - 210,not available,,,,,,,210.0,
513,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,uw9,Li6La2SrBi2O12,8,Li48.0La16.0Sr8.0Bi16.0O96.0,2e-05,2e-05,5.2e-05,Ia-3d ,230,13.0893,13.0893,13.0893,90.0,90.0,90.0,garnet,10.1016/j.mseb.2007.07.009,1,D2 - 213,done,ICSD ,,,,,158373.0,213.0,
517,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,bi3,Li6SrLa2Sb2O12,8,Li48.0Sr8.0La16.0Sb16.0O96.0,6.3e-06,6.3e-06,6.6e-06,Ia-3d ,230,12.8933,12.8933,12.8933,90.0,90.0,90.0,garnet,10.1016/j.materresbull.2007.10.035,1,D2 - 216,done,ICSD ,,,,,161343.0,216.0,
522,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,4uu,Li6.15La3Zr1.75Ta0.25Ga0.2O12,8,Li49.2La24.0Zr14.0Ta2.0Ga1.6O96.0,0.00041,,,Ia-3d ,230,12.95,12.95,12.95,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2012.01.131,1,D2 - 219,not available,,,,,,,219.0,
523,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,sdz,Li6.15La3Zr1.75Ta0.25Al0.2O12,8,Li49.2La24.0Zr14.0Ta2.0Al1.6O96.0,0.00037,,,Ia-3d ,230,12.95,12.95,12.95,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2012.01.131,1,D2 - 219,not available,,,,,,,219.0,
527,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,z2s,Nd3Zr2Al0.5Li5.5O12,8,Nd24.0Zr16.0Al4.0Li44.0O96.0,3.9e-05,,,Ia-3d ,230,12.8158,12.8158,12.8158,90.0,90.0,90.0,garnet,10.1039/c3ta13252h,1,D2 - 223,done,ICSD ,,,,,189530.0,223.0,
528,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,72f,(Li6.26Al0.24)La3Zr2O12,8,Li50.08Al1.92La24.0Zr16.0O96.0,0.00021,,,Ia-3d ,230,12.96328,12.96328,12.96328,90.0,90.0,90.0,garnet,10.1016/j.ssi.2015.04.011,1,D2 - 224,done,ICSD ,,,,,195182.0,224.0,
529,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,j5g,Li6La3Nb1.5Y0.5O12,8,Li48.0La24.0Nb12.0Y4.0O96.0,0.000188,,,Ia-3d ,230,12.9136,12.9136,12.9136,90.0,90.0,90.0,garnet,10.1021/jp304737x,1,D2 - 225; D1 - 795,done,appendix; ICSD,,,,,237141.0,225.0,664.0
530,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,dvb,Li5.2La3Nb1.9Y0.1O12,8,Li41.6La24.0Nb15.2Y0.8O96.0,6.39e-05,,,Ia-3d ,230,12.8216,12.8216,12.8216,90.0,90.0,90.0,garnet,10.1021/jp304737x,1,D2 - 225; D1 - 795,done,ICSD ,,,,,237143.0,225.0,
531,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,cti,Li5.4La3Nb1.8Y0.2O12,8,Li43.2La24.0Nb14.4Y1.6O96.0,6.74e-05,,,Ia-3d ,230,12.8306,12.8306,12.8306,90.0,90.0,90.0,garnet,10.1021/jp304737x,1,D2 - 225; D1 - 795,done,ICSD ,,,,,237144.0,225.0,
532,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,2d1,Li5.5La3Nb1.75Y0.25O12,8,Li44.0La24.0Nb14.0Y2.0O96.0,9.18e-05,,,Ia-3d ,230,12.8582,12.8582,12.8582,90.0,90.0,90.0,garnet,10.1021/jp304737x,1,D2 - 225; D1 - 795,done,ICSD ,,,,,237145.0,225.0,
533,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,sqm,Li6Ba0.5Sr0.5La2Ta2O12,8,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,7.1e-06,,,Ia-3d ,230,12.92046,12.92046,12.92046,90.0,90.0,90.0,garnet,10.1021/am4060194,1,D2 - 226,done,ICSD ,,,,,237199.0,226.0,
544,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,419,Li5.3La3Ta1.85Sm0.15O12,8,Li42.4La24.0Ta14.8Sm1.2O96.0,7.11e-06,,,Ia-3d ,230,12.8108,12.8108,12.8108,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.7b00816,1,D2 - 231,done,ICSD ,,,,,259165.0,231.0,
545,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,c0g,Li5.5La3Ta1.75Sm0.25O12,8,Li44.0La24.0Ta14.0Sm2.0O96.0,5.17e-06,,,Ia-3d ,230,12.8206,12.8206,12.8206,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.7b00816,1,D2 - 231,done,ICSD ,,,,,259166.0,231.0,
546,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,kbu,Li5.70La3Ta1.65Sm0.35O12,8,Li45.6La24.0Ta13.2Sm2.8O96.0,2.15e-05,,,Ia-3d ,230,12.8309,12.8309,12.8309,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.7b00816,1,D2 - 231,done,ICSD ,,,,,259167.0,231.0,
547,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,fam,Li5.90La3Ta1.55Sm0.45O12,8,Li47.2La24.0Ta12.4Sm3.6O96.0,1.18e-05,,,Ia-3d ,230,12.846,12.846,12.846,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.7b00816,1,D2 - 231,done,ICSD ,,,,,259168.0,231.0,
548,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,dae,Li6.10La3Ta1.45Sm0.55O12,8,Li48.8La24.0Ta11.6Sm4.4O96.0,1.4e-05,,,Ia-3d ,230,12.8525,12.8525,12.8525,90.0,90.0,90.0,garnet,10.1021/acs.inorgchem.7b00816,1,D2 - 231,done,ICSD ,,,,,259169.0,231.0,
551,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ijh,Li5La3Nb1.95Y0.05O11.95,8,Li40.0La24.0Nb15.6Y0.4O95.6,1.34e-05,,,Ia-3d ,230,12.717,12.717,12.717,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2011.05.031,1,D2 - 233,not available,,,,,,,233.0,
552,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,q46,Li5La3Nb1.9Y0.1O11.9,8,Li40.0La24.0Nb15.2Y0.8O95.2,1.44e-05,,,Ia-3d ,230,12.717,12.717,12.717,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2011.05.031,1,D2 - 233,not available,,,,,,,233.0,
553,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,8m3,Li5La3Nb1.85Y0.15O11.85,8,Li40.0La24.0Nb14.8Y1.2O94.8,5.71e-06,,,Ia-3d ,230,12.732,12.732,12.732,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2011.05.031,1,D2 - 233,not available,,,,,,,233.0,
554,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,zyx,Li5La3Nb1.8Y0.2O11.8,8,Li40.0La24.0Nb14.4Y1.6O94.4,9.13e-06,,,Ia-3d ,230,12.743,12.743,12.743,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2011.05.031,1,D2 - 233,not available,,,,,,,233.0,
555,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,qvu,Li5La3Nb1.75Y0.25O11.75,8,Li40.0La24.0Nb14.0Y2.0O94.0,9.68e-06,,,Ia-3d ,230,12.717,12.717,12.717,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2011.05.031,1,D2 - 233,not available,,,,,,,233.0,
556,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,v07,La3Zr2Ga0.5Li5.5O12,8,La24.0Zr16.0Ga4.0Li44.0O96.0,0.0001,,,Ia-3d ,230,12.9697,12.9697,12.9697,90.0,90.0,90.0,garnet,10.1039/c2dt31318a,1,D2 - 236,not available,,,appendix: diffraction data available,,,,236.0,
557,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,whw,Li6.8La3Zr1.8Sb0.2O12,8,Li54.4La24.0Zr14.4Sb1.6O96.0,5.9e-05,,,Ia-3d ,230,12.97545,12.97545,12.97545,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,678.0
558,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,duf,Li6.6La3Zr1.6Sb0.4O12,8,Li52.8La24.0Zr12.8Sb3.2O96.0,0.00077,,,Ia-3d ,230,12.95955,12.95955,12.95955,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,done,,,,Yes,10.1016/j.ssi.2019.115185,19975.0,237.0,674.0
559,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,dll,Li6.4La3Zr1.4Sb0.6O12,8,Li51.2La24.0Zr11.2Sb4.8O96.0,0.00066,,,Ia-3d ,230,12.95179,12.95179,12.95179,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,675.0
560,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,i90,Li6.2La3Zr1.2Sb0.8O12,8,Li49.6La24.0Zr9.6Sb6.4O96.0,0.00045,,,Ia-3d ,230,12.92484,12.92484,12.92484,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,676.0
561,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,dm9,Li6La3ZrSbO12,8,Li48.0La24.0Zr8.0Sb8.0O96.0,0.00026,,,Ia-3d ,230,12.9237,12.9237,12.9237,90.0,90.0,90.0,garnet,10.1039/c3cp50991e,1,D2 - 237; D1 - 807,not available,,,,,,,237.0,677.0
565,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,8y4,Li6.6La2.875Y0.125Zr1.6Ta0.4O12,8,Li52.8La23.0Y1.0Zr12.8Ta3.2O96.0,0.000317,,,Ia-3d ,230,12.9572,12.9572,12.9572,90.0,90.0,90.0,garnet,10.1021/am503731h,1,D1 - 786,not available,,,,,,,,655.0
566,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ucw,Li6.6La2.75Y0.25Zr1.6Ta0.4O12,8,Li52.8La22.0Y2.0Zr12.8Ta3.2O96.0,0.000436,,,Ia-3d ,230,12.9506,12.9506,12.9506,90.0,90.0,90.0,garnet,10.1021/am503731h,1,D1 - 786,not available,,,,,,,,654.0
567,info,space_group_whitespace,space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,ff9,Li6.6La2.5Y0.5Zr1.6Ta0.4O12,8,Li52.8La20.0Y4.0Zr12.8Ta3.2O96.0,0.000226,,,Ia-3d ,230,12.9479,12.9479,12.9479,90.0,90.0,90.0,garnet,10.1021/am503731h,1,D1 - 786,not available,,,,,,,329.0,656.0
569,info,cif_status_blank|reduced_composition_whitespace|space_group_whitespace,cif_status_blank: Cif ID is blank || reduced_composition_whitespace: leading or trailing whitespace || space_group_whitespace: leading or trailing whitespace,complete_cif_status_if_available|trim_text,,,,,,8ee, Li6.4Al0.19La3Zr2O11.8,8,Li51.2Al1.52La24.0Zr16.0O94.4,0.00031,,,Ia-3d ,230,12.972,12.972,12.972,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2012.02.100,1,,,,,,,,,,14.0
572,info,reduced_composition_whitespace|space_group_whitespace,reduced_composition_whitespace: leading or trailing whitespace || space_group_whitespace: leading or trailing whitespace,trim_text,,,,,,66a,Li6.75La3Zr1.75Nb0.25O12 ,8,Li54.0La24.0Zr14.0Nb2.0O96.0,0.0008,,,Ia-3d ,230,12.9519,12.9519,12.9519,90.0,90.0,90.0,garnet,10.1016/j.jpowsour.2010.11.089,1,D2 - 249; D1 - 769,not available,,,,,,,249.0,638.0
