ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
caltech_icsd_11042,Li6.2Si0.2P0.8S5I1,,Li6.2 Si0.2 P0.8 S5 I1,7.16e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11042.0,,,7.16e-05,exact,7.16e-05,1.0,-4.145086977692144,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8006060606060608,2.5933333333333333,1.14,2.132,-1.4533333333333334,-0.46133333333333315,1.6800000000000002,119.59848484848486,190.0,60.93055555555556,20.200000000000003,-169.8,-129.06944444444446,0.10631578947368422,0.32068713450292397,2486750384824.937,10830828501.851728,4550016681760.84,31989120294373.67,420.0986730593076,4539185853258.988,0.04880394357518541,0.2595365418894831,0.07575757575757576,0.07575757575757576,0.3787878787878788,0.4696969696969697,0.07061267297367763,0.8333333333333333,argyrodites,-0.4660653021442495,2.623351309760009,89.24242424242425,200.92545454545458,-6.299097883947195,18664.981060606064,0.0,108.57142857142857,12.75,0.5004024235381879,156546927610.73547,300172.49439999997,17.272056361358334
caltech_icsd_11043,Li6.25Si0.25P0.75S5I1,,Li6.25 Si0.25 P0.75 S5 I1,0.000169031,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11043.0,,,0.000169031,exact,0.000169031,1.0,-3.772033639207001,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7964150943396224,2.5933333333333333,1.1368965517241378,2.1175,-1.4564367816091954,-0.4758333333333331,1.6800000000000002,119.4622641509434,190.0,61.08620689655172,21.0,-169.0,-128.91379310344828,0.11052631578947368,0.3215063520871143,2347023261130.399,10830828501.851728,4280423895029.8857,30255855684224.355,395.2074298192487,4269593066528.034,0.04737708388824007,0.2508912655971479,0.07547169811320754,0.07547169811320754,0.37735849056603776,0.4716981132075472,0.07061267297367763,0.8275862068965517,argyrodites,-0.4682536767006696,2.596825100640211,89.62264150943396,200.69660377358494,-6.1075595902132935,18614.759433962266,0.0,108.60714285714286,12.724137931034484,0.5623351446188083,183453430793.83066,351764.64187500003,17.20638274720407
caltech_icsd_11044,Li6.3Si0.3P0.7S5I1,,Li6.3 Si0.3 P0.7 S5 I1,0.000466257,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11044.0,,,0.000466257,exact,0.000466257,1.0,-3.3313746349933306,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7922556390977442,2.5933333333333333,1.133835616438356,2.1029999999999998,-1.4594977168949772,-0.4903333333333335,1.6800000000000002,119.32706766917292,190.0,61.23972602739725,21.799999999999997,-168.2,-128.76027397260276,0.11473684210526314,0.3223143475126171,2208346717313.2627,10830828501.851728,4014524160171.957,28522591074075.035,370.65716251398504,4003693331670.1055,0.045969770224403586,0.24224598930481284,0.07518796992481203,0.07518796992481203,0.37593984962406013,0.47368421052631576,0.07061267297367763,0.8219178082191781,argyrodites,-0.47041705431715897,2.5689723967692277,90.0,200.46947368421053,-5.919080208551803,18564.915413533836,0.0,108.64285714285714,12.698630136986301,0.6108643020548935,205467842489.09027,393976.39890000003,17.141449823811115
caltech_icsd_11045,Li6.4Si0.4P0.6S5I1,,Li6.4 Si0.4 P0.6 S5 I1,0.000836458,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11045.0,,,0.000836458,exact,0.000836458,1.0,-3.077555860829707,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7840298507462689,2.5933333333333333,1.1278378378378378,2.074,-1.4654954954954955,-0.5193333333333334,1.6800000000000002,119.05970149253731,190.0,61.54054054054053,23.4,-166.6,-128.45945945945948,0.12315789473684209,0.3238975817923186,1934098328421.1672,10830828501.851728,3493504409436.8276,25056061853776.4,322.5519090104279,3482673580934.976,0.04321219615337262,0.22495543672014262,0.07462686567164178,0.07462686567164178,0.3731343283582089,0.47761194029850745,0.07061267297367763,0.8108108108108107,argyrodites,-0.47467044711852674,2.508599616592001,90.74626865671641,200.0202985074627,-5.551015359918381,18466.34328358209,0.0,108.71428571428572,12.64864864864865,0.6730116670092565,234820391416.1032,450258.74160000007,17.013758283982032
caltech_icsd_11046,Li6.5Si0.5P0.5S5I1,,Li6.5 Si0.5 P0.5 S5 I1,0.001361319,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11046.0,,,0.001361319,exact,0.001361319,1.0,-2.8660400939690978,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7759259259259261,2.5933333333333333,1.122,2.045,-1.4713333333333332,-0.5483333333333333,1.6800000000000002,118.79629629629629,190.0,61.833333333333336,25.0,-165.0,-128.16666666666666,0.13157894736842105,0.3254385964912281,1663912878623.769,10830828501.851728,2986378518721.3027,21589532633477.76,275.7294622669657,2975547690219.451,0.04052815739090249,0.20766488413547238,0.07407407407407407,0.07407407407407407,0.37037037037037035,0.48148148148148145,0.07061267297367763,0.8,argyrodites,-0.4788286549707602,2.4404831738545623,91.48148148148148,199.57777777777778,-5.1943588389340025,18369.23148148148,0.0,108.78571428571428,12.600000000000001,0.6931471805599453,244604574391.77417,469019.52249999996,16.888888681956384
caltech_icsd_11047,Li6.6Si0.6P0.4S5I1,,Li6.6 Si0.6 P0.4 S5 I1,0.00156275,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11047.0,,,0.00156275,exact,0.00156275,1.0,-2.806110492425159,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7679411764705883,2.5933333333333333,1.1163157894736842,2.016,-1.4770175438596491,-0.5773333333333333,1.6800000000000002,118.53676470588235,190.0,62.11842105263158,26.6,-163.4,-127.88157894736841,0.14,0.3269390581717452,1397700744264.5679,10830828501.851728,2492598046182.501,18123003413179.125,230.13918517464714,2481767217680.6494,0.037914751227444726,0.19037433155080213,0.07352941176470588,0.07352941176470588,0.36764705882352944,0.4852941176470588,0.07061267297367763,0.7894736842105263,argyrodites,-0.482894724692618,2.3619905711077704,92.20588235294117,199.14176470588237,-4.848598252362306,18273.54779411765,0.0,108.85714285714286,12.55263157894737,0.6730116670092565,234820391416.1032,450258.74160000007,16.766751772328664
caltech_icsd_11048,Li6.7Si0.7P0.3S5I1,,Li6.7 Si0.7 P0.3 S5 I1,0.002009892,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11048.0,,,0.002009892,exact,0.002009892,1.0,-2.6968272784323433,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.76007299270073,2.5933333333333333,1.1107792207792206,1.9869999999999997,-1.4825541125541126,-0.6063333333333336,1.6800000000000002,118.28102189781023,190.0,62.3961038961039,28.199999999999996,-161.8,-127.60389610389609,0.14842105263157893,0.32840054682159947,1135374918436.1575,10830828501.851728,2011643040462.8894,14656474192880.488,185.73307112368755,2000812211961.0376,0.035369225743557296,0.17308377896613192,0.07299270072992702,0.07299270072992702,0.36496350364963503,0.48905109489051096,0.07061267297367763,0.7792207792207793,argyrodites,-0.4868715812553817,2.268889239915164,92.91970802919708,198.71211678832123,-4.513251007056132,18179.26094890511,0.0,108.92857142857142,12.506493506493506,0.6108643020548935,205467842489.0903,393976.3989,16.647261934791764
caltech_icsd_11050,Li6.05Sn0.05P0.95S5I1,,Li6.05 Sn0.05 P0.95 S5 I1,7.27e-06,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11050.0,,,7.27e-06,exact,7.27e-06,1.0,-5.138465589140962,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8136015325670498,2.5933333333333333,1.1499999999999997,2.1784999999999997,-1.4433333333333336,-0.4148333333333336,1.6800000000000002,120.15134099616857,190.0,60.705673758865245,19.599999999999998,-170.4,-129.29432624113474,0.10315789473684209,0.31950354609929077,2897830291992.528,10830828501.851728,5354851111984.594,36999353746500.82,494.40826351087395,5344020283482.742,0.05275743901562407,0.28231031543052004,0.07662835249042145,0.07662835249042145,0.38314176245210724,0.4636015325670498,0.07061267297367763,0.851063829787234,argyrodites,-0.46115011820330976,2.6940857209140567,88.08429118773945,201.8542528735632,-6.821237531732868,18832.023946360157,0.14184397163120568,108.65,13.283687943262413,0.1985152433458726,825394546967.9644,1674.9130989999996,17.570414323270132
caltech_icsd_11051,Li6.1Sn0.1P0.9S5I1,,Li6.1 Sn0.1 P0.9 S5 I1,3.5e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11051.0,,,3.5e-05,exact,3.5e-05,1.0,-4.455931955649724,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8095419847328247,2.5933333333333333,1.1471830985915492,2.1670000000000003,-1.446150234741784,-0.426333333333333,1.6800000000000002,120.14885496183207,190.0,61.11971830985916,22.200000000000003,-167.8,-128.88028169014083,0.11684210526315791,0.32168272794662717,2740463974234.3745,10830828501.851728,5047196210064.676,35076528758030.7,466.002781707952,5036365381562.824,0.0508272329820545,0.27050298380221655,0.07633587786259542,0.07633587786259542,0.3816793893129771,0.46564885496183206,0.07061267297367763,0.8450704225352114,argyrodites,-0.4652015525323923,2.6683885091295028,88.47328244274809,201.8500763358779,-6.5506281042576004,18794.604961832065,0.2816901408450705,108.87142857142857,13.704225352112676,0.3250829733914482,1563905457412.9854,3173.5195559999993,17.598252092687773
caltech_icsd_11052,Li6.15Sn0.15P0.85S5I1,,Li6.15 Sn0.15 P0.85 S5 I1,4.42e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11052.0,,,4.42e-05,exact,4.42e-05,1.0,-4.354577730650908,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8055133079847907,2.5933333333333333,1.1444055944055942,2.1555,-1.448927738927739,-0.4378333333333333,1.6800000000000002,120.14638783269962,190.0,61.52797202797203,24.799999999999997,-165.2,-128.47202797202797,0.13052631578947366,0.3238314317261686,2584294358512.405,10830828501.851728,4743844173905.875,33153703769560.57,437.9945793708051,4733013345404.023,0.04892402283706631,0.25869565217391305,0.07604562737642585,0.07604562737642585,0.38022813688212925,0.467680608365019,0.07061267297367763,0.8391608391608392,argyrodites,-0.46920834416472995,2.64146873570064,88.85931558935361,201.84593155893538,-6.285368430427718,18757.470532319392,0.4195804195804196,109.09285714285714,14.118881118881118,0.42270908780599087,2215532731335.062,4495.819370999999,17.62592177094614
caltech_icsd_11053,Li6.2Sn0.2P0.8S5I1,,Li6.2 Sn0.2 P0.8 S5 I1,5.82e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11053.0,,,5.82e-05,exact,5.82e-05,1.0,-4.235077015350112,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8015151515151517,2.5933333333333333,1.1416666666666668,2.144,-1.4516666666666664,-0.44933333333333314,1.6800000000000002,120.1439393939394,190.0,61.93055555555556,27.400000000000002,-162.6,-128.06944444444446,0.14421052631578948,0.3259502923976608,2429307845939.844,10830828501.851728,4444705360471.504,31230878781090.45,410.37537984389655,4433874531969.652,0.04704724616631409,0.24688832054560958,0.07575757575757576,0.07575757575757576,0.3787878787878788,0.4696969696969697,0.07061267297367763,0.8333333333333333,argyrodites,-0.4731711744639375,2.613181297721026,89.24242424242425,201.8418181818182,-6.025314679160864,18720.617424242424,0.5555555555555556,109.31428571428572,14.527777777777779,0.5004024235381879,2780276368734.196,5641.8125439999985,17.653424842084103
caltech_icsd_11054,Li6.25Sn0.25P0.75S5I1,,Li6.25 Sn0.25 P0.75 S5 I1,7.67e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11054.0,,,7.67e-05,exact,7.67e-05,1.0,-4.115204636051019,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7975471698113208,2.5933333333333333,1.1389655172413793,2.1325000000000003,-1.454367816091954,-0.460833333333333,1.6800000000000002,120.14150943396227,190.0,62.327586206896555,30.0,-160.0,-127.67241379310344,0.15789473684210525,0.3280399274047187,2275491042896.1323,10830828501.851728,4149692599636.226,29308053792620.33,383.13713479322104,4138861771134.3745,0.04519635607033085,0.23508098891730606,0.07547169811320754,0.07547169811320754,0.37735849056603776,0.4716981132075472,0.07061267297367763,0.8275862068965517,argyrodites,-0.47709071281056387,2.5833542471389057,89.62264150943396,201.83773584905663,-5.770327874151723,18684.042452830192,0.6896551724137933,109.53571428571428,14.931034482758621,0.5623351446188083,3258136369610.3857,6611.499074999998,17.680762773238996
caltech_icsd_11055,Li6.3Sn0.3P0.7S5I1,,Li6.3 Sn0.3 P0.7 S5 I1,9.17e-05,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,11055.0,,,9.17e-05,exact,9.17e-05,1.0,-4.037630664329979,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.793609022556391,2.5933333333333333,1.1363013698630138,2.121,-1.4570319634703195,-0.47233333333333327,1.6800000000000002,120.1390977443609,190.0,62.719178082191775,32.599999999999994,-157.4,-127.28082191780823,0.17157894736842103,0.33010093727469353,2122830757168.5388,10830828501.851728,3858721109497.3223,27385228804150.2,356.2720163870754,3847890280995.4707,0.043370820633196694,0.22327365728900256,0.07518796992481203,0.07518796992481203,0.37593984962406013,0.47368421052631576,0.07061267297367763,0.8219178082191781,argyrodites,-0.48096761678073946,2.5517817117533395,90.0,201.83368421052631,-5.520273697443111,18647.742481203008,0.821917808219178,109.75714285714285,15.32876712328767,0.6108643020548935,3649112733963.632,7404.878963999998,17.707937014876627
caltech_icsd_12641,Li3.81Sn0.85Sb0.15S4,,Li3.81 Sn0.85 Sb0.15 S4,0.00085,,,,,,,,,,,chalcogenidotetrelates,10.1016/j.jpowsour.2019.227338,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,12641.0,,,0.00085,exact,0.00085,1.0,-3.070581074285707,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.819216799091941,2.58,1.1865488565488564,1.9734999999999998,-1.3934511434511436,-0.6065000000000003,1.6,120.41146424517594,184.0,67.53118503118502,67.65,-116.35,-116.46881496881498,0.3676630434782609,0.3670173099520925,119356234522.83842,12278644599.949677,208402047348.5255,528622026375.49274,16.972724118864036,196123402748.57584,0.02457792240400936,0.06177536231884058,0.0,0.11350737797956867,0.4540295119182747,0.4324631101021566,0.0,0.8316008316008315,chalcogenidotetrelates,-0.5114206902191061,1.229751552090474,79.57321225879681,192.6583427922815,-2.8625614967904585,17862.674517593645,4.158004158004158,110.74000000000001,27.918918918918923,0.42270908780599087,254015245598.0247,20267.615475,19.20099886492418
caltech_icsd_12643,Li3.83Sn0.9Sb0.1S4,,Li3.83 Sn0.9 Sb0.1 S4,0.00062,,,,,,,,,,,chalcogenidotetrelates,10.1016/j.jpowsour.2019.227338,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,12643.0,,,0.00062,exact,0.00062,1.0,-3.207608310501746,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8168063420158551,2.58,1.184761904761905,1.969,-1.3952380952380952,-0.611,1.6,120.34258210645527,184.0,67.62422360248448,68.1,-115.9,-116.37577639751552,0.37010869565217386,0.3675229543613287,116991449836.05566,12278644599.949677,203710129120.6155,507641006106.4824,16.59060391091134,191431484520.66583,0.0242749455729922,0.060507246376811596,0.0,0.11325028312570781,0.45300113250283125,0.4337485843714609,0.0,0.8281573498964803,chalcogenidotetrelates,-0.5127820267993777,1.2198621949696764,79.80973952434881,192.54813137032843,-2.8250156380643996,17839.109569648925,4.140786749482402,110.76,27.84057971014493,0.3250829733914482,179304879245.6645,14306.5521,19.154046001140284
caltech_icsd_12644,Li3.72Sn0.8Sb0.2S4,,Li3.72 Sn0.8 Sb0.2 S4,0.00079,,,,,,,,,,,chalcogenidotetrelates,10.1016/j.jpowsour.2019.227338,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,12644.0,,,0.00079,exact,0.00079,1.0,-3.1023729087095586,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.828394495412844,2.58,1.1914406779661015,1.978,-1.3885593220338985,-0.6020000000000001,1.6,120.90596330275228,184.0,67.43644067796609,67.2,-116.8,-116.56355932203391,0.3652173913043478,0.36650239498894616,121710724039.78526,12278644599.949677,214449774412.52728,549603046644.5031,17.46526440006303,202171129812.5776,0.025032751985589123,0.06304347826086956,0.0,0.1146788990825688,0.4587155963302752,0.42660550458715596,0.0,0.8474576271186439,chalcogenidotetrelates,-0.5089103171096512,1.2421751646441046,78.4954128440367,193.44954128440367,-2.91790667106598,17993.354357798165,4.237288135593221,110.72,28.279661016949152,0.5004024235381879,318764229770.07025,25433.870400000003,19.406530876526393
caltech_icsd_14937,Li3.8Si0.8P0.2S4,,Li3.8 Si0.8 P0.2 S4,5.19e-05,,,,,,,,,,,thio_lisicon,10.1021/acs.chemmater.9b00657,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,14937.0,,,5.19e-05,exact,5.19e-05,1.0,-4.284832642151542,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8184090909090906,2.58,1.1837499999999999,1.958,-1.3962500000000002,-0.6220000000000001,1.6,116.17045454545453,184.0,59.64583333333333,29.800000000000004,-154.2,-124.35416666666667,0.16195652173913047,0.32416213768115937,1330864525484.6565,12278644599.949677,2429686092888.579,11189944972581.852,197.87901450446225,2417407448288.6294,0.044185317224532915,0.1557932263814617,0.0,0.11363636363636363,0.45454545454545453,0.43181818181818177,0.0,0.8333333333333334,thio_lisicon,-0.4526113847373188,2.2963997387836144,79.45454545454544,185.87272727272727,-5.494628302359104,17462.13068181818,0.0,105.4,14.625000000000002,0.5004024235381879,156546927610.7355,300172.4944,16.348104927230448
