ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,r_ratio_x_chi_diff,log_rho_ratio,Li_channel_size,chi_range_x_r_avg,field_x_r_diff
ppz,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.48,-98.71999999999998,-92.93809523809524,0.2856729377713459,0.3275101647026394,6450269582939.188,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,1e-05,1e-05,exact,1e-05,1.0,-5.0,-0.5762099469149292,2.809327319387398,9.817486338797812,261.26409836065574,-14.859866808863464
ci1,Li6.0Ti1.2Zr10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.862888888888889,3.44,1.7086666666666668,1.8544000000000005,-1.7313333333333332,-1.5855999999999997,2.46,107.18888888888888,138.2,45.16666666666666,40.7,-97.5,-93.03333333333332,0.2945007235890015,0.3268210323203087,6553170053629.626,28978758058.690765,19601552644771.496,23496992211974.043,676.4110665154253,19572573886712.805,0.1671164314658075,0.1975767547960061,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,5.6e-08,5.6e-08,exact,5.6e-08,1.0,-7.251811972993799,-0.5658361472905611,2.8302107043178792,7.677777777777769,263.68466666666666,-15.547398674035623
ncr,Li6.0Hf12.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8572222222222226,3.44,1.6916666666666669,1.834,-1.748333333333333,-1.606,2.46,106.71666666666668,138.2,43.75,39.0,-99.2,-94.45,0.2821997105643994,0.3165701881331404,6558797652785.732,28978758058.690765,19618435442239.816,23517251568936.023,676.9936586829064,19589456684181.125,0.1680464778503994,0.1986928104575163,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,6.85e-07,6.85e-07,exact,6.85e-07,1.0,-6.164309428507575,-0.5534702122527737,2.830584600720713,7.677777777777769,262.523,-15.871989832970224
dx2,Li6.6Fe0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8497790055248617,3.44,1.6886885245901635,1.8446,-1.7513114754098362,-1.5954,2.46,106.4157458563536,138.2,43.88934426229508,38.695,-99.505,-94.3106557377049,0.2799927641099855,0.3175784678892553,6524452138986.37,28978758058.690765,19302432560483.44,23521609665862.87,666.0890201502137,19273453802424.75,0.1654903502689602,0.1986389680688721,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,0.000107,0.000107,exact,0.000107,1.0,-3.9706162223147903,-0.556178815157527,2.8235322747806,8.398895027624306,261.78273480662983,-15.607503452128105
21m,Li6.6Lu0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.845193370165746,3.44,1.6750819672131148,1.828,-1.7649180327868852,-1.612,2.46,106.63075506445674,138.2,44.52732240437158,39.473333333333336,-98.72666666666666,-93.6726775956284,0.2856246985045828,0.3221948075569579,6521707813870.309,28978758058.690765,19294289563007.914,23511675208942.73,665.8080213075775,19265310804949.223,0.1651378166442728,0.1982088770467536,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,5.88e-05,5.88e-05,exact,5.88e-05,1.0,-4.230622673923862,-0.5686474259275752,2.82334902300544,8.398895027624306,262.31165745856356,-15.468901457364963
4k1,Li6.6Sc0.6Hf11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.847182320441989,3.44,1.680983606557377,1.8352,-1.7590163934426228,-1.6047999999999998,2.46,106.54834254143648,138.2,44.2827868852459,39.175,-99.025,-93.91721311475408,0.283465991316932,0.3204253754359327,6522187716437.764,28978758058.690765,19295713536199.87,23513412456236.92,665.857159824455,19266734778141.18,0.1652327808699934,0.1983247334021327,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,2.45e-05,2.45e-05,exact,2.45e-05,1.0,-4.610833915635467,-0.5636334882668127,2.8233810739849816,8.398895027624306,262.10892265193377,-15.518202294510631
gzp,Li7.2Lu1.2Hf10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.833296703296704,3.44,1.659032258064516,1.822,-1.780967741935484,-1.618,2.46,106.54578754578752,138.2,45.27956989247312,39.94666666666667,-98.25333333333332,-92.92043010752688,0.2890496864447661,0.3276379876445233,6485025555602.308,28978758058.690765,18980600002460.92,23506098848949.44,654.9832109443563,18951621244402.227,0.1623229832189891,0.197724943635991,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,9.79e-05,9.79e-05,exact,9.79e-05,1.0,-4.009217308196862,-0.5835126870275527,2.816230167949537,9.112087912087906,262.10263736263727,-15.083121417045337
lh8,Li7.8Cr1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8323497267759565,3.44,1.674920634920635,1.8556,-1.765079365079365,-1.5843999999999998,2.46,105.90163934426228,138.2,44.38095238095238,38.37,-99.82999999999998,-93.8190476190476,0.2776410998552822,0.3211356901660809,6454682069518.515,28978758058.690765,18694116948489.61,23522255104819.625,645.0972436647685,18665138190430.92,0.1604271097177202,0.1982863063924757,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,5.26e-07,5.26e-07,exact,5.26e-07,1.0,-6.279014255846261,-0.5668299801026697,2.8096251862689705,9.817486338797812,260.5180327868852,-15.051118645992965
ew5,Li7.8Fe1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.835136612021858,3.44,1.6830158730158733,1.8658,-1.7569841269841266,-1.5741999999999998,2.46,105.82377049180327,138.2,44.15476190476191,38.085,-100.11499999999998,-94.04523809523808,0.2755788712011577,0.3194990007580456,6456887193807.298,28978758058.690765,18700522309518.93,23530325859716.57,645.3182800879425,18671543551460.24,0.1606215358281236,0.1985312832915838,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,5.4e-05,5.4e-05,exact,5.4e-05,1.0,-4.267606240177032,-0.5613546729191756,2.809773967646838,9.817486338797812,260.32647540983606,-15.105690580178697
jdk,Li7.8Lu1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.821530054644809,3.44,1.6434920634920638,1.816,-1.7965079365079362,-1.624,2.46,106.46174863387978,138.2,46.007936507936506,40.42,-97.78,-92.19206349206348,0.2924746743849493,0.3329083683642294,6448744196331.771,28978758058.690765,18676868840661.45,23500522488956.145,644.5020453545708,18647890082602.76,0.1595975095849842,0.1972410102252283,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.56e-05,3.56e-05,exact,3.56e-05,1.0,-4.448550002027125,-0.5980725258962456,2.8092242999435633,9.817486338797812,261.89590163934423,-14.713623736834073
h8a,Li7.8Sc1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.827431693989071,3.44,1.660634920634921,1.8376,-1.779365079365079,-1.6024,2.46,106.2172131147541,138.2,45.29761904761905,39.525,-98.67499999999998,-92.90238095238094,0.2859985528219971,0.3277685893460134,6450168169523.727,28978758058.690765,18681005143742.844,23505734230838.7,644.644781046453,18652026385684.152,0.1598733580501726,0.1975885792913656,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,8.32e-05,8.32e-05,exact,8.32e-05,1.0,-4.079876673709276,-0.5832199819950491,2.809320471027165,9.817486338797812,261.2943442622951,-14.852615613713533
jq7,Li7.8Y1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8251366120218577,3.44,1.653968253968254,1.8292,-1.786031746031746,-1.6107999999999998,2.46,106.46639344262296,138.2,46.02142857142858,40.437,-97.763,-92.17857142857142,0.2925976845151953,0.3330059954517264,6448725221660.015,28978758058.690765,18676813723757.777,23500453041657.52,644.5001433785247,18647834965699.09,0.1595931000376398,0.1972354541955743,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.19e-05,3.19e-05,exact,3.19e-05,1.0,-4.496209316942819,-0.5947592794956865,2.80922301830462,9.817486338797812,261.90732786885246,-14.711063971326723
ylt,Li8.4In2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8268478260869565,3.44,1.6771875,1.8724,-1.7628125,-1.5676,2.46,106.03804347826085,138.2,45.734375,39.63999999999999,-98.56,-92.465625,0.2868306801736613,0.3309289073806078,6414879994945.749,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.1573410266884531,0.1972483660130718,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,0.000142,0.000142,exact,0.000142,1.0,-3.8477116556169433,-0.5833656145418776,2.802465231737628,10.515217391304342,260.85358695652167,-14.548636370889497
gnq,Li8.4Lu2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.809891304347826,3.44,1.6284375000000002,1.81,-1.8115625,-1.63,2.46,106.37862318840578,138.2,46.71354166666666,40.89333333333333,-97.30666666666666,-91.48645833333332,0.2958996623251326,0.3380140496864448,6412857199662.002,28978758058.690765,18382629277668.21,23494946128962.85,634.348416189466,18353650519609.52,0.156957207002042,0.1967570768144656,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.06e-05,2.06e-05,exact,2.06e-05,1.0,-4.686132779630847,-0.6123335768851002,2.802327859878417,10.515217391304342,261.69141304347824,-14.359458978508687
sso,Li8.4Y2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.814673913043478,3.44,1.6421875,1.8276,-1.7978124999999998,-1.6123999999999998,2.46,106.38478260869564,138.2,46.73125,40.916,-97.284,-91.46875,0.2960636758321274,0.3381421852387844,6412832037597.281,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,18353578178673.45,0.1569514194711525,0.196749668774927,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.09e-05,2.09e-05,exact,2.09e-05,1.0,-4.679853713888946,-0.607916247399602,2.802326150801293,10.515217391304342,261.7065652173913,-14.35615014975198
lpx,Li6.9Y0.9Zr11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211384,1.8427,-1.7586178861788615,-1.5972999999999995,2.46,107.20206611570248,138.2,46.71829268292683,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.3380484275175603,6494388452393.554,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.1624311732949237,0.1963829357453487,0.0,0.2754820936639118,0.6611570247933884,0.0633608815426997,7.1e-05,7.1e-05,exact,7.1e-05,1.0,-4.1487416512809245,-0.59449801102702,2.8191768728597695,8.756473829201097,263.7170826446281,-14.859481054535001
l8t,Li7.8Al0.6Y1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495628415300547,3.44,1.724920634920635,1.9186,-1.715079365079365,-1.5214,2.46,105.12650273224044,138.2,42.12936507936508,35.532999999999994,-102.667,-96.07063492063492,0.2571128798842257,0.3048434520938139,6480453289379.04,28978758058.690765,18768976206179.707,23616577769509.15,647.6804895560688,18739997448121.016,0.1629759742923381,0.2014978757564942,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,7.3e-05,7.3e-05,exact,7.3e-05,1.0,-4.136677139879544,-0.5228307142656602,2.8113608147538156,9.817486338797812,258.6111967213115,-15.657205327073994
3tt,Li7.8Al0.9Y0.9Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.850628415300547,3.44,1.7280158730158732,1.9225,-1.7119841269841267,-1.5175,2.46,104.99071038251364,138.2,41.73492063492064,35.035999999999994,-103.164,-96.46507936507936,0.2535166425470332,0.3019892954769945,6483267094818.448,28978758058.690765,18777149641027.51,23626876297417.383,647.9625387326156,18748170882968.82,0.1632426296918752,0.2018338615599109,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,1.9e-05,1.9e-05,exact,1.9e-05,1.0,-4.721246399047171,-0.5170008803757339,2.811549898321218,9.817486338797812,258.27714754098355,-15.747213228991
ag1,Li7.8Al1.8Ge10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8974863387978145,3.44,1.8641269841269843,2.094,-1.5758730158730156,-1.346,2.46,103.2363387978142,138.2,36.63888888888889,28.615,-109.58499999999998,-101.5611111111111,0.20705499276411,0.2651149702524522,6573535358730.719,28978758058.690765,19039357455248.867,23957258143336.293,657.0108151870553,19010378697190.176,0.1696663090240811,0.2099276975184903,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.9e-05,3.9e-05,exact,3.9e-05,1.0,-4.4089353929735005,-0.41778752772481664,2.8175725186273604,9.817486338797812,253.96139344262292,-17.231498862606813
0y6,Li9.6Al3.6Ge8.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8601075268817207,3.44,1.805757575757576,2.07,-1.634242424242424,-1.37,2.46,102.66397849462363,138.2,38.05303030303031,28.630000000000003,-109.57,-100.14696969696968,0.2071635311143271,0.275347541990089,6462872311912.973,28978758058.690765,18160860591648.03,23932542442172.59,626.6956145900658,18131881833589.34,0.1616234385202842,0.2086021981060344,0.0,0.2688172043010753,0.6451612903225806,0.086021505376344,0.00014,0.00014,exact,0.00014,1.0,-3.853871964321762,-0.4499846345310757,2.7970566556605596,11.888172043010739,252.55338709677414,-16.186097599810946
yq2,Li6.6Al0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8737569060773485,3.44,1.7598360655737704,1.9314,-1.6801639344262296,-1.5085999999999995,2.46,105.15055248618783,138.2,40.135245901639344,34.115,-104.08499999999998,-98.06475409836064,0.2468523878437048,0.2904142250480416,6556884644920.94,28978758058.690765,19398666717436.84,23639015337346.016,669.4098718153712,19369687959378.15,0.1689763210934421,0.2028918524747401,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,3e-05,3e-05,exact,3e-05,1.0,-4.522878745280337,-0.48794350697006206,2.8256921126278676,8.398895027624306,258.67035911602204,-16.57062137647403
kab,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.5515873015873,33.544999999999995,-104.655,-97.64841269841268,0.2427279305354558,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.93,23657771881142.08,648.8086862622562,18772691187512.234,0.1640425958904865,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.75e-05,3.75e-05,exact,3.75e-05,1.0,-4.425968732272281,-0.49961739023743706,2.812116655584286,9.817486338797812,257.27500000000003,-16.01849910363316
tp2,Li9.6Al3.6Ti8.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8247311827957,3.44,1.706060606060606,1.9384,-1.733939393939394,-1.5015999999999998,2.46,103.75537634408605,138.2,41.12878787878788,32.690000000000005,-105.51,-97.07121212121211,0.2365412445730825,0.2976033855194492,6396572380370.928,28978758058.690765,17974015330029.54,23685906696836.188,620.2479517454375,17945036571970.848,0.1572026586772981,0.2027667687132927,0.0,0.2688172043010753,0.6451612903225806,0.086021505376344,2.3e-05,2.3e-05,exact,2.3e-05,1.0,-4.638272163982407,-0.5160262339219055,2.792565338769119,11.888172043010739,255.23822580645168,-15.25985262648251
nf0,Li9.0Al3.0Ti9.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8343243243243244,3.44,1.7161538461538464,1.937,-1.7238461538461536,-1.503,2.46,104.02837837837838,138.2,40.94230769230769,32.975,-105.225,-97.2576923076923,0.2386034732272069,0.2962540354002004,6427941591055.849,28978758058.690765,18241411436589.062,23676528424938.152,629.4752659739481,18212432678530.37,0.1594124845461743,0.2027917854655822,0.0,0.2702702702702703,0.6486486486486487,0.081081081081081,1.1e-05,1.1e-05,exact,1.1e-05,1.0,-4.958607314841775,-0.5106963794860376,2.7989786700085086,11.205405405405394,255.9098108108108,-15.504090371996572
fkt,Li7.2La1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.858131868131868,3.44,1.7319354838709675,1.9124,-1.7080645161290324,-1.5275999999999998,2.46,105.66446886446886,138.2,42.692473118279565,36.73866666666667,-101.46133333333331,-95.50752688172042,0.2658369512783406,0.308918039929664,6512121968150.418,28978758058.690765,19060141084456.984,23604729790624.56,657.7280173930995,19031162326398.293,0.1651907117659903,0.2012809270342724,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,0.000528,0.000528,exact,0.000528,1.0,-3.277366077466188,-0.5276519423959907,2.818046341996187,9.112087912087906,259.93459340659336,-15.776956344600848
ctg,Li7.8La1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.845464480874317,3.44,1.713015873015873,1.9036,-1.7269841269841266,-1.5363999999999998,2.46,105.77540983606558,138.2,44.01428571428571,37.908,-100.292,-94.18571428571428,0.2742981186685962,0.3184825304941079,6473813503505.734,28978758058.690765,18749689209119.152,23592276153212.848,647.0149331846917,18720710451060.46,0.162154609356941,0.2004629559378938,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.000528,0.000528,exact,0.000528,1.0,-3.277366077466188,-0.5500142748850624,2.810914304354738,9.817486338797812,260.20750819672134,-15.272647707004458
